Root path: ../../graphs/oecdTopics/
Sample Size: 100

type; dataset; language; mean; stdgml; work; fr; 0.5; 0.0
gml; work; es; 0.5; 0.0
gml; language attitude; de; 0.5; 0.0
gml; language attitude; sh; 0.5; 0.0
gml; language attitude; nl; 0.5; 0.0
gml; language attitude; pt; 0.5; 0.0
gml; language attitude; it; 0.5; 0.0
gml; language attitude; da; 0.5; 0.0
gml; language attitude; en; 0.5; 0.0
gml; language attitude; sr; 0.5; 0.0
gml; language attitude; sv; 0.5; 0.0
gml; language attitude; ru; 0.5; 0.0
gml; language attitude; hi; 0.5; 0.0
gml; language attitude; zh; 0.5; 0.0
gml; language attitude; ko; 0.5; 0.0
gml; Ancient Egypt; fr; 0.5; 0.0
gml; Ancient Egypt; es; 0.5; 0.0
gml; Ancient Egypt; de; 0.5; 0.0
gml; Ancient Egypt; pt; 0.5; 0.0
gml; Ancient Egypt; it; 0.5; 0.0
gml; Ancient Egypt; en; 0.5; 0.0
gml; phenomenon; id; 0.5; 0.0
gml; phenomenon; fr; 0.5; 0.0
gml; phenomenon; tr; 0.5; 0.0
gml; phenomenon; lv; 0.5; 0.0
gml; phenomenon; es; 0.5; 0.0
gml; phenomenon; pl; 0.5; 0.0
gml; phenomenon; vi; 0.5; 0.0
gml; phenomenon; de; 0.5; 0.0
gml; phenomenon; nl; 0.5; 0.0
gml; phenomenon; pt; 0.5; 0.0
gml; phenomenon; ro; 0.5; 0.0
gml; phenomenon; ja; 0.5; 0.0
gml; phenomenon; simple; 0.5; 0.0
gml; phenomenon; it; 0.5; 0.0
gml; phenomenon; he; 0.5; 0.0
gml; phenomenon; da; 0.5; 0.0
gml; phenomenon; en; 0.5; 0.0
gml; phenomenon; sr; 0.5; 0.0
gml; phenomenon; sv; 0.5; 0.0
gml; phenomenon; ru; 0.5; 0.0
gml; phenomenon; te; 0.5; 0.0
gml; phenomenon; zh; 0.5; 0.0
gml; phenomenon; hu; 0.5; 0.0
gml; phenomenon; ko; 0.5; 0.0
gml; stem cell; fr; 0.5; 0.0
gml; stem cell; tr; 0.5; 0.0
gml; stem cell; pl; 0.5; 0.0
gml; stem cell; de; 0.5; 0.0
gml; stem cell; nl; 1.0; 0.0
gml; stem cell; pt; 0.5; 0.0
gml; stem cell; ja; 0.5; 0.0
gml; stem cell; en; 0.5; 0.0
gml; stem cell; ru; 0.5; 0.0
gml; paper; pl; 0.5; 0.0
gml; paper; vi; 0.5; 0.0
gml; paper; de; 0.5; 0.0
gml; paper; ja; 0.5; 0.0
gml; paper; en; 0.5415000000000001; 0.07451677663452708
gml; paper; sv; 0.5; 0.0
gml; paper; ru; 0.5; 0.0
gml; clinical sign; id; 0.5; 0.0
gml; clinical sign; fr; 0.5007792207792208; 0.002110139845359972
gml; clinical sign; mr; 0.5; 0.0
gml; clinical sign; tr; 0.5; 0.0
gml; clinical sign; lv; 0.5; 0.0
gml; clinical sign; el; 0.5; 0.0
gml; clinical sign; es; 0.5011026163778457; 0.0021696346997231333
gml; clinical sign; pl; 0.5006299212598425; 0.0014433309275451438
gml; clinical sign; vi; 0.5; 0.0
gml; clinical sign; de; 0.5009926289926291; 0.0020784323887425332
gml; clinical sign; ml; 0.5; 0.0
gml; clinical sign; sh; 0.5373097402795243; 0.011700137492603282
gml; clinical sign; nl; 0.5036352941176471; 0.0051481264999079105
gml; clinical sign; si; 0.5; 0.0
gml; clinical sign; pt; 0.5031062234864163; 0.0026422082356695616
gml; clinical sign; ro; 0.5; 0.0
gml; clinical sign; ja; 0.5; 0.0
gml; clinical sign; simple; 0.5016666666666667; 0.016583123951776996
gml; clinical sign; it; 0.5007792207792208; 0.002110139845359972
gml; clinical sign; he; 0.5; 0.0
gml; clinical sign; da; 0.5016666666666666; 0.016583123951777
gml; clinical sign; en; 0.5023827301693451; 0.000722094724837684
gml; clinical sign; sr; 0.5058333333333332; 0.007529139256112733
gml; clinical sign; sv; 0.502; 0.006000000000000005
gml; clinical sign; ckb; 0.5; 0.0
gml; clinical sign; ru; 0.5; 0.0
gml; clinical sign; hi; 0.5; 0.0
gml; clinical sign; arz; 0.5; 0.0
gml; clinical sign; bs; 0.518; 0.038418745424597084
gml; clinical sign; te; 0.5; 0.0
gml; clinical sign; zh; 0.5; 0.0
gml; clinical sign; mk; 0.5; 0.0
gml; clinical sign; hu; 0.505; 0.049749371855330994
gml; clinical sign; ko; 0.5; 0.0
gml; clinical sign; war; 0.5; 0.0
gml; mental state; id; 0.5; 0.0
gml; mental state; fr; 0.5; 0.0
gml; mental state; tr; 0.5; 0.0
gml; mental state; lv; 0.5; 0.0
gml; mental state; el; 0.5; 0.0
gml; mental state; es; 0.5; 0.0
gml; mental state; pl; 0.5; 0.0
gml; mental state; de; 0.5; 0.0
gml; mental state; nl; 0.5; 0.0
gml; mental state; pt; 0.5; 0.0
gml; mental state; ro; 0.5; 0.0
gml; mental state; ja; 0.5; 0.0
gml; mental state; simple; 0.5; 0.0
gml; mental state; it; 0.5; 0.0
gml; mental state; da; 0.5; 0.0
gml; mental state; en; 0.5; 0.0
gml; mental state; sr; 0.5; 0.0
gml; mental state; sv; 0.5; 0.0
gml; mental state; ru; 0.5; 0.0
gml; mental state; mk; 0.5; 0.0
gml; mental state; hu; 0.5; 0.0
gml; condition; id; 0.5; 0.0
gml; condition; fr; 0.5; 0.0
gml; condition; mr; 0.5; 0.0
gml; condition; tr; 0.5; 0.0
gml; condition; lv; 0.5; 0.0
gml; condition; el; 0.5; 0.0
gml; condition; es; 0.505; 0.049749371855330994
gml; condition; pl; 0.5; 0.0
gml; condition; vi; 0.5; 0.0
gml; condition; de; 0.5; 0.0
gml; condition; ml; 0.5; 0.0
gml; condition; sh; 0.5; 0.0
gml; condition; nl; 0.505; 0.049749371855330994
gml; condition; si; 0.5; 0.0
gml; condition; pt; 0.5; 0.0
gml; condition; ro; 0.5; 0.0
gml; condition; ja; 0.5; 0.0
gml; condition; simple; 0.5; 0.0
gml; condition; it; 0.5; 0.0
gml; condition; ceb; 0.5; 0.0
gml; condition; he; 0.5; 0.0
gml; condition; da; 0.5; 0.0
gml; condition; en; 0.5014285714285713; 0.009999999999999995
gml; condition; sr; 0.5; 0.0
gml; condition; sv; 0.5; 0.0
gml; condition; ckb; 0.5; 0.0
gml; condition; ru; 0.5; 0.0
gml; condition; hi; 0.5; 0.0
gml; condition; bs; 0.5; 0.0
gml; condition; te; 0.5; 0.0
gml; condition; zh; 0.5; 0.0
gml; condition; mk; 0.5; 0.0
gml; condition; hu; 0.5; 0.0
gml; condition; ko; 0.5; 0.0
gml; congenital abnormality; pt; 0.5; 0.0
gml; congenital abnormality; en; 0.5; 0.0
gml; languoid; fr; 0.5; 0.0
gml; languoid; el; 0.5; 0.0
gml; languoid; de; 0.5; 0.0
gml; languoid; en; 0.5; 0.0
gml; languoid; ru; 0.5; 0.0
gml; languoid; zh; 0.5; 0.0
gml; cell; id; 0.5754166666666667; 0.05978349108975074
gml; cell; fr; 0.5; 0.0
gml; cell; tr; 0.75; 0.25
gml; cell; lv; 0.5; 0.0
gml; cell; el; 0.5; 0.0
gml; cell; es; 0.5; 0.0
gml; cell; pl; 0.5116666666666666; 0.04252450274057691
gml; cell; vi; 0.5; 0.0
gml; cell; de; 0.5; 0.0
gml; cell; ml; 0.5; 0.0
gml; cell; sh; 0.5; 0.0
gml; cell; nl; 0.5283333333333333; 0.06260546656997648
gml; cell; pt; 0.516047619047619; 0.02225042994310584
gml; cell; ro; 1.0; 0.0
gml; cell; ja; 0.5; 0.0
gml; cell; simple; 0.5; 0.0
gml; cell; it; 0.525; 0.10897247358851687
gml; cell; he; 0.5; 0.0
gml; cell; da; 0.5; 0.0
gml; cell; en; 0.5192410895202851; 0.013956127735324545
gml; cell; sr; 0.5; 0.0
gml; cell; sv; 0.55; 0.15000000000000002
gml; cell; ckb; 0.5; 0.0
gml; cell; ru; 0.5; 0.0
gml; cell; hi; 0.5; 0.0
gml; cell; bs; 0.5; 0.0
gml; cell; zh; 0.5; 0.0
gml; cell; mk; 0.5; 0.0
gml; cell; ko; 0.5; 0.0
gml; art; id; 0.5; 0.0
gml; art; fr; 0.5043589743589743; 0.014947860291181513
gml; art; mr; 0.5; 0.0
gml; art; tr; 0.5; 0.0
gml; art; lv; 0.5; 0.0
gml; art; el; 0.5; 0.0
gml; art; es; 0.5034615384615385; 0.011006990785580133
gml; art; pl; 0.5042857142857142; 0.016963345838625583
gml; art; vi; 0.505; 0.049749371855330994
gml; art; de; 0.503; 0.017058722109231976
gml; art; ml; 0.5; 0.0
gml; art; sh; 0.5366666666666666; 0.03663910810082912
gml; art; nl; 0.5016666666666666; 0.016583123951777
gml; art; si; 0.5; 0.0
gml; art; pt; 0.5084795321637426; 0.013554768405262282
gml; art; ro; 0.5; 0.0
gml; art; ja; 0.5; 0.0
gml; art; simple; 0.5366666666666666; 0.08020806277010643
gml; art; it; 0.5104926108374385; 0.012246705683252658
gml; art; he; 0.5; 0.0
gml; art; da; 0.5; 0.0
gml; art; en; 0.506662982460402; 0.006292343856997969
gml; art; sr; 0.5; 0.0
gml; art; sv; 0.5633726862738861; 0.018829420707307136
gml; art; ckb; 0.5; 0.0
gml; art; ru; 0.5; 0.0
gml; art; hi; 0.5; 0.0
gml; art; arz; 0.5; 0.0
gml; art; bs; 0.5; 0.0
gml; art; te; 0.5; 0.0
gml; art; zh; 0.5; 0.0
gml; art; mk; 0.5; 0.0
gml; art; hu; 0.5; 0.0
gml; art; ko; 0.5; 0.0
gml; art; war; 0.5; 0.0
gml; education; id; 0.5; 0.0
gml; education; fr; 0.5; 0.0
gml; education; mr; 0.5; 0.0
gml; education; tr; 0.5; 0.0
gml; education; el; 0.5; 0.0
gml; education; es; 0.5; 0.0
gml; education; pl; 0.6166666666666667; 0.13228756555322954
gml; education; vi; 0.5; 0.0
gml; education; de; 0.5; 0.0
gml; education; ml; 0.5; 0.0
gml; education; sh; 0.5; 0.0
gml; education; nl; 0.5; 0.0
gml; education; si; 0.5; 0.0
gml; education; pt; 0.51; 0.06999999999999999
gml; education; ro; 0.5; 0.0
gml; education; ja; 0.5; 0.0
gml; education; simple; 0.5; 0.0
gml; education; it; 0.5; 0.0
gml; education; he; 0.5; 0.0
gml; education; da; 0.5; 0.0
gml; education; en; 0.5021428571428571; 0.012184801506594267
gml; education; sr; 0.5; 0.0
gml; education; sv; 0.5; 0.0
gml; education; ckb; 0.5; 0.0
gml; education; ru; 0.5; 0.0
gml; education; hi; 0.5; 0.0
gml; education; bs; 0.5; 0.0
gml; education; te; 0.5; 0.0
gml; education; zh; 0.5; 0.0
gml; education; mk; 0.5; 0.0
gml; education; hu; 0.5; 0.0
gml; education; ko; 0.5; 0.0
gml; education; war; 0.5; 0.0
gml; biological model; de; 0.5; 0.0
gml; biological model; pt; 0.5; 0.0
gml; biological model; en; 0.5; 0.0
gml; biological model; ru; 0.5; 0.0
gml; politics; id; 0.5; 0.0
gml; politics; fr; 0.508; 0.027129319932501065
gml; politics; tr; 0.5; 0.0
gml; politics; es; 0.5; 0.0
gml; politics; pl; 0.5; 0.0
gml; politics; vi; 0.5; 0.0
gml; politics; de; 0.5; 0.0
gml; politics; nl; 0.5; 0.0
gml; politics; pt; 0.5; 0.0
gml; politics; ro; 0.5; 0.0
gml; politics; ja; 0.5; 0.0
gml; politics; it; 0.5; 0.0
gml; politics; he; 0.5; 0.0
gml; politics; da; 0.5; 0.0
gml; politics; en; 0.5139090909090909; 0.024543939347172552
gml; politics; sv; 0.5; 0.0
gml; politics; ru; 0.5; 0.0
gml; politics; zh; 0.5; 0.0
gml; politics; hu; 0.5; 0.0
gml; politics; ko; 0.5; 0.0
gml; war; id; 0.5011843108111482; 0.0006117332472275461
gml; war; fr; 0.5012561614617544; 0.00044914678651927336
gml; war; mr; 0.5; 0.0
gml; war; tr; 0.5; 0.0
gml; war; lv; 0.5; 0.0
gml; war; el; 0.5; 0.0
gml; war; es; 0.5007033049384815; 0.00043727950031435976
gml; war; pl; 0.5008625342675319; 0.0006861912546600207
gml; war; vi; 0.5; 0.0
gml; war; de; 0.500604936705348; 0.0004137653202289864
gml; war; ml; 0.5; 0.0
gml; war; sh; 0.5014586320109966; 0.001076677464032344
gml; war; nl; 0.5031244483046418; 0.0007788868043842305
gml; war; si; 0.5; 0.0
gml; war; pt; 0.5011763449896349; 0.0005975127643653442
gml; war; ro; 0.5; 0.0
gml; war; ja; 0.5; 0.0
gml; war; simple; 0.5013021189336979; 0.00291780575323573
gml; war; it; 0.5048496356870465; 0.00046383803061605505
gml; war; ceb; 0.5; 0.0
gml; war; he; 0.5; 0.0
gml; war; da; 0.5056466206094882; 0.0015932132853406012
gml; war; en; 0.5043428885393902; 0.0003001804152206709
gml; war; sr; 0.5; 0.0
gml; war; sv; 0.5012339112814013; 0.0009590382699910134
gml; war; ckb; 0.5; 0.0
gml; war; ru; 0.5; 0.0
gml; war; hi; 0.5; 0.0
gml; war; arz; 0.5; 0.0
gml; war; bs; 0.5052535310799348; 0.005773463777763962
gml; war; te; 0.5; 0.0
gml; war; zh; 0.5; 0.0
gml; war; mk; 0.5; 0.0
gml; war; hu; 0.5; 0.0
gml; war; ko; 0.5; 0.0
gml; war; war; 0.5; 0.0
gml; affix; es; 0.5; 0.0
gml; music style; id; 0.5; 0.0
gml; music style; fr; 0.5069035835051087; 0.007145340976478648
gml; music style; mr; 0.5; 0.0
gml; music style; tr; 0.505; 0.049749371855330994
gml; music style; lv; 0.5; 0.0
gml; music style; el; 0.5; 0.0
gml; music style; es; 0.5022972972972972; 0.005076118911079165
gml; music style; pl; 0.5; 0.0
gml; music style; vi; 0.5; 0.0
gml; music style; de; 0.5027568627450979; 0.005054247816631679
gml; music style; ml; 0.5; 0.0
gml; music style; sh; 0.5; 0.0
gml; music style; nl; 0.503157894736842; 0.008551619373301001
gml; music style; si; 0.5; 0.0
gml; music style; pt; 0.5045376344086021; 0.008004190138652162
gml; music style; ro; 0.505; 0.028431203515386628
gml; music style; ja; 0.5; 0.0
gml; music style; simple; 0.515; 0.08529361054615991
gml; music style; it; 0.5026608187134503; 0.008898646152920024
gml; music style; he; 0.5; 0.0
gml; music style; da; 0.51; 0.06999999999999999
gml; music style; en; 0.5102908911035979; 0.0037105223910769048
gml; music style; sr; 0.53; 0.11874342087037917
gml; music style; sv; 0.507090909090909; 0.020872695597061796
gml; music style; ckb; 0.5; 0.0
gml; music style; ru; 0.5; 0.0
gml; music style; hi; 0.5; 0.0
gml; music style; bs; 0.5; 0.0
gml; music style; te; 0.5; 0.0
gml; music style; zh; 0.5; 0.0
gml; music style; mk; 0.5; 0.0
gml; music style; hu; 0.5; 0.0
gml; music style; ko; 0.5; 0.0
gml; service; id; 0.5; 0.0
gml; service; fr; 0.5033333333333333; 0.023333333333333324
gml; service; tr; 0.5; 0.0
gml; service; el; 0.5; 0.0
gml; service; es; 0.5133333333333333; 0.04521553322083511
gml; service; pl; 0.5299999999999999; 0.06403124237432849
gml; service; vi; 0.5; 0.0
gml; service; de; 0.5021428571428571; 0.012184801506594267
gml; service; ml; 0.5; 0.0
gml; service; sh; 0.5; 0.0
gml; service; nl; 0.5; 0.0
gml; service; si; 0.5; 0.0
gml; service; pt; 0.508; 0.027129319932501072
gml; service; ro; 0.5; 0.0
gml; service; ja; 0.5; 0.0
gml; service; simple; 0.5; 0.0
gml; service; it; 0.5116666666666667; 0.01968230582002937
gml; service; he; 0.5; 0.0
gml; service; da; 0.5; 0.0
gml; service; en; 0.5007142857142857; 0.004061600502198095
gml; service; sr; 0.5; 0.0
gml; service; sv; 0.51; 0.06999999999999999
gml; service; ru; 0.5; 0.0
gml; service; hi; 0.5; 0.0
gml; service; zh; 0.5; 0.0
gml; service; hu; 0.5; 0.0
gml; service; ko; 0.55; 0.15
gml; feminism; fr; 0.5; 0.0
gml; feminism; es; 0.5; 0.0
gml; feminism; nl; 0.5; 0.0
gml; feminism; ja; 0.5; 0.0
gml; feminism; en; 1.0; 0.0
gml; feminism; ru; 0.5; 0.0
gml; book; id; 0.5; 0.0
gml; book; fr; 0.5143423280584006; 0.007975719673323424
gml; book; mr; 0.5; 0.0
gml; book; tr; 0.5; 0.0
gml; book; el; 0.5; 0.0
gml; book; es; 0.5006060606060606; 0.002969078476100819
gml; book; pl; 0.5; 0.0
gml; book; vi; 0.5; 0.0
gml; book; de; 0.509105461469897; 0.010194184938616464
gml; book; ml; 0.5; 0.0
gml; book; nl; 0.5; 0.0
gml; book; pt; 0.5; 0.0
gml; book; ro; 0.5; 0.0
gml; book; ja; 0.5; 0.0
gml; book; simple; 0.5; 0.0
gml; book; it; 0.5146940075636965; 0.005136661299036882
gml; book; he; 0.5; 0.0
gml; book; en; 0.5053579067646757; 0.0015459498281944744
gml; book; sr; 0.5; 0.0
gml; book; sv; 0.5156190476190475; 0.018369846138863912
gml; book; ru; 0.5; 0.0
gml; book; te; 0.5; 0.0
gml; book; zh; 0.5; 0.0
gml; book; mk; 0.5; 0.0
gml; book; hu; 0.5; 0.0
gml; book; ko; 0.5; 0.0
gml; goods; id; 0.5; 0.0
gml; goods; fr; 0.5; 0.0
gml; goods; mr; 0.5; 0.0
gml; goods; tr; 0.5; 0.0
gml; goods; lv; 0.5; 0.0
gml; goods; el; 0.5; 0.0
gml; goods; es; 0.62; 0.21354156504062624
gml; goods; pl; 0.5; 0.0
gml; goods; vi; 0.5; 0.0
gml; goods; de; 0.5; 0.0
gml; goods; ml; 0.5; 0.0
gml; goods; sh; 0.5; 0.0
gml; goods; nl; 0.5; 0.0
gml; goods; si; 0.5; 0.0
gml; goods; pt; 0.5; 0.0
gml; goods; ro; 0.5; 0.0
gml; goods; ja; 0.5; 0.0
gml; goods; simple; 0.5; 0.0
gml; goods; it; 0.5; 0.0
gml; goods; ceb; 0.5; 0.0
gml; goods; he; 0.5; 0.0
gml; goods; da; 0.5; 0.0
gml; goods; en; 0.53; 0.11874342087037917
gml; goods; sr; 0.5; 0.0
gml; goods; sv; 0.635; 0.22197972880423114
gml; goods; ckb; 0.5; 0.0
gml; goods; ru; 0.5; 0.0
gml; goods; hi; 0.5; 0.0
gml; goods; bs; 0.5; 0.0
gml; goods; te; 0.5; 0.0
gml; goods; zh; 0.5; 0.0
gml; goods; mk; 0.5; 0.0
gml; goods; hu; 0.5; 0.0
gml; goods; ko; 0.5; 0.0
gml; goods; war; 0.5; 0.0
gml; vegetable; fr; 0.5; 0.0
gml; vegetable; tr; 0.5; 0.0
gml; vegetable; es; 0.5; 0.0
gml; vegetable; pl; 0.5; 0.0
gml; vegetable; vi; 0.5; 0.0
gml; vegetable; de; 0.5; 0.0
gml; vegetable; nl; 0.705; 0.24591665254715872
gml; vegetable; pt; 0.5; 0.0
gml; vegetable; ja; 0.5; 0.0
gml; vegetable; simple; 0.5; 0.0
gml; vegetable; it; 0.5; 0.0
gml; vegetable; he; 0.5; 0.0
gml; vegetable; da; 0.5; 0.0
gml; vegetable; en; 0.5539999999999999; 0.05686826883245171
gml; vegetable; sv; 0.5; 0.0
gml; vegetable; ckb; 0.5; 0.0
gml; vegetable; ru; 0.5; 0.0
gml; vegetable; zh; 0.5; 0.0
gml; vegetable; hu; 0.5; 0.0
gml; vegetable; ko; 0.5; 0.0
gml; deep sea community; fr; 0.5; 0.0
gml; deep sea community; es; 0.5; 0.0
gml; deep sea community; nl; 0.5; 0.0
gml; deep sea community; pt; 0.5; 0.0
gml; deep sea community; en; 0.5; 0.0
gml; deep sea community; sv; 0.5; 0.0
gml; plot; id; 0.5; 0.0
gml; plot; fr; 0.5; 0.0
gml; plot; pl; 0.5; 0.0
gml; plot; de; 0.5; 0.0
gml; plot; ml; 0.5; 0.0
gml; plot; nl; 0.5; 0.0
gml; plot; pt; 0.5; 0.0
gml; plot; it; 0.5; 0.0
gml; plot; en; 0.6850000000000002; 0.15256146302392357
gml; plot; ru; 0.5; 0.0
gml; plot; zh; 0.5; 0.0
gml; literature; id; 0.535; 0.12757350822173075
gml; literature; fr; 0.5; 0.0
gml; literature; tr; 0.5; 0.0
gml; literature; el; 0.5; 0.0
gml; literature; es; 0.5; 0.0
gml; literature; pl; 0.5; 0.0
gml; literature; de; 0.5; 0.0
gml; literature; ml; 0.5; 0.0
gml; literature; nl; 0.5; 0.0
gml; literature; si; 0.5; 0.0
gml; literature; pt; 0.5383333333333333; 0.0701387513750027
gml; literature; ro; 0.5; 0.0
gml; literature; ja; 0.5; 0.0
gml; literature; it; 0.525; 0.05123475382979798
gml; literature; he; 0.5; 0.0
gml; literature; da; 0.5; 0.0
gml; literature; en; 0.5087617779723043; 0.01131137365028695
gml; literature; sr; 0.5; 0.0
gml; literature; sv; 0.57; 0.11590225767142472
gml; literature; ru; 0.5; 0.0
gml; literature; hi; 0.5; 0.0
gml; literature; arz; 0.5; 0.0
gml; literature; zh; 0.5; 0.0
gml; literature; hu; 0.5; 0.0
gml; literature; ko; 0.5; 0.0
gml; women's history; es; 0.5; 0.0
gml; women's history; pt; 0.5; 0.0
gml; women's history; simple; 0.5; 0.0
gml; women's history; he; 0.5; 0.0
gml; women's history; en; 0.5; 0.0
gml; women's history; sv; 0.5; 0.0
gml; tree; id; 0.525; 0.10897247358851686
gml; tree; fr; 0.5; 0.0
gml; tree; mr; 0.5; 0.0
gml; tree; tr; 0.5; 0.0
gml; tree; el; 0.5; 0.0
gml; tree; es; 0.501; 0.009949874371066194
gml; tree; pl; 0.5; 0.0
gml; tree; vi; 0.5; 0.0
gml; tree; de; 0.5; 0.0
gml; tree; ml; 0.5; 0.0
gml; tree; sh; 0.5; 0.0
gml; tree; nl; 0.5; 0.0
gml; tree; si; 0.5; 0.0
gml; tree; pt; 0.5; 0.0
gml; tree; ro; 0.5; 0.0
gml; tree; ja; 0.5; 0.0
gml; tree; simple; 0.725; 0.248746859276655
gml; tree; it; 0.5; 0.0
gml; tree; ceb; 0.5; 0.0
gml; tree; he; 0.5; 0.0
gml; tree; da; 0.5; 0.0
gml; tree; en; 0.5006382978723404; 0.002526455763199547
gml; tree; sr; 0.5; 0.0
gml; tree; sv; 0.505; 0.028431203515386628
gml; tree; ru; 0.5; 0.0
gml; tree; hi; 0.5; 0.0
gml; tree; arz; 0.5; 0.0
gml; tree; bs; 0.5; 0.0
gml; tree; te; 0.5; 0.0
gml; tree; zh; 0.5; 0.0
gml; tree; mk; 0.5; 0.0
gml; tree; hu; 0.5; 0.0
gml; tree; ko; 0.5; 0.0
gml; tree; war; 0.5; 0.0
gml; inorganic compound; fr; 0.5; 0.0
gml; inorganic compound; pl; 0.5; 0.0
gml; inorganic compound; vi; 0.5; 0.0
gml; inorganic compound; de; 0.5; 0.0
gml; inorganic compound; sh; 0.5; 0.0
gml; inorganic compound; nl; 0.55; 0.15
gml; inorganic compound; ja; 0.5; 0.0
gml; inorganic compound; simple; 0.5; 0.0
gml; inorganic compound; it; 0.5; 0.0
gml; inorganic compound; en; 0.65; 0.22912878474779197
gml; inorganic compound; sr; 0.5; 0.0
gml; inorganic compound; ru; 0.5; 0.0
gml; inorganic compound; zh; 0.5; 0.0
gml; inorganic compound; hu; 0.5; 0.0
gml; narrative; id; 0.565; 0.16815171720800237
gml; narrative; fr; 0.5311466952685372; 0.0067898668184791944
gml; narrative; tr; 0.5; 0.0
gml; narrative; el; 0.5; 0.0
gml; narrative; es; 0.5; 0.0
gml; narrative; pl; 0.5; 0.0
gml; narrative; vi; 0.5; 0.0
gml; narrative; de; 0.5025871273220317; 0.0034914745644442687
gml; narrative; ml; 0.5; 0.0
gml; narrative; sh; 0.5; 0.0
gml; narrative; nl; 0.5016943614711131; 0.002453381430162186
gml; narrative; pt; 0.5; 0.0
gml; narrative; ro; 0.5; 0.0
gml; narrative; ja; 0.5; 0.0
gml; narrative; it; 0.5016666666666666; 0.016583123951777
gml; narrative; he; 0.5; 0.0
gml; narrative; da; 0.5; 0.0
gml; narrative; en; 0.500909090909091; 0.006363636363636359
gml; narrative; sr; 0.5; 0.0
gml; narrative; sv; 0.5; 0.0
gml; narrative; ru; 0.5; 0.0
gml; narrative; hi; 0.5; 0.0
gml; narrative; zh; 0.5; 0.0
gml; narrative; hu; 0.5; 0.0
gml; narrative; ko; 0.5; 0.0
gml; religious hymn; nl; 0.5; 0.0
gml; religious hymn; en; 0.5; 0.0
gml; mathematical concept; id; 0.5121153846153846; 0.02076952753824062
gml; mathematical concept; fr; 0.5011111111111112; 0.0033333333333333214
gml; mathematical concept; mr; 0.5; 0.0
gml; mathematical concept; tr; 0.5054545454545455; 0.014770978917519915
gml; mathematical concept; lv; 0.5; 0.0
gml; mathematical concept; el; 0.5; 0.0
gml; mathematical concept; es; 0.5010467980295567; 0.0048528262226315245
gml; mathematical concept; pl; 0.5005882352941177; 0.004117647058823531
gml; mathematical concept; vi; 0.5; 0.0
gml; mathematical concept; de; 0.5030416375135476; 0.004191984834514945
gml; mathematical concept; ml; 0.5; 0.0
gml; mathematical concept; sh; 0.5314848484848484; 0.036755202401582095
gml; mathematical concept; nl; 0.5052379118844873; 0.005195238347923879
gml; mathematical concept; si; 0.5; 0.0
gml; mathematical concept; pt; 0.5025852272727274; 0.0061251519700605
gml; mathematical concept; ro; 0.5016666666666667; 0.016583123951776996
gml; mathematical concept; ja; 0.5; 0.0
gml; mathematical concept; simple; 0.5071428571428571; 0.02142857142857142
gml; mathematical concept; it; 0.5054303080885361; 0.005562465551485099
gml; mathematical concept; he; 0.5; 0.0
gml; mathematical concept; da; 0.5085714285714285; 0.023211538298959875
gml; mathematical concept; en; 0.5017329190718477; 0.0018752940091235875
gml; mathematical concept; sr; 0.5033333333333333; 0.023333333333333324
gml; mathematical concept; sv; 0.5038095238095238; 0.008728715609439707
gml; mathematical concept; ckb; 0.5; 0.0
gml; mathematical concept; ru; 0.5; 0.0
gml; mathematical concept; hi; 0.5; 0.0
gml; mathematical concept; arz; 0.5; 0.0
gml; mathematical concept; bs; 0.5234722222222221; 0.03445424367777369
gml; mathematical concept; te; 0.5; 0.0
gml; mathematical concept; zh; 0.5; 0.0
gml; mathematical concept; mk; 0.5; 0.0
gml; mathematical concept; hu; 0.5; 0.0
gml; mathematical concept; ko; 0.5; 0.0
gml; mathematical concept; war; 0.535; 0.12757350822173075
gml; communication medium; id; 0.5061111111111112; 0.01738276427462447
gml; communication medium; fr; 0.5058095238095237; 0.012528063735165991
gml; communication medium; mr; 0.5; 0.0
gml; communication medium; tr; 0.5077777777777777; 0.019277057303219425
gml; communication medium; lv; 0.5; 0.0
gml; communication medium; el; 0.52; 0.09797958971132713
gml; communication medium; es; 0.5056776745786034; 0.014293354620548102
gml; communication medium; pl; 0.5159523809523808; 0.03230646193864621
gml; communication medium; vi; 0.509; 0.028618176042508364
gml; communication medium; de; 0.5088970588235294; 0.014962648131274962
gml; communication medium; ml; 0.5; 0.0
gml; communication medium; sh; 0.505; 0.049749371855330994
gml; communication medium; nl; 0.5089743589743589; 0.01842321520923065
gml; communication medium; si; 0.5; 0.0
gml; communication medium; pt; 0.5063333333333333; 0.013076696830622018
gml; communication medium; ro; 0.5116666666666666; 0.042524502740576904
gml; communication medium; ja; 0.505; 0.018224786888818668
gml; communication medium; simple; 0.5016666666666666; 0.016583123951777
gml; communication medium; it; 0.5246895920171781; 0.017571853556803383
gml; communication medium; he; 0.5; 0.0
gml; communication medium; da; 0.507; 0.02551470164434614
gml; communication medium; en; 0.5352570461708536; 0.012714723355015244
gml; communication medium; sr; 0.535; 0.12757350822173075
gml; communication medium; sv; 0.5116363636363637; 0.023604173885001523
gml; communication medium; ckb; 0.5; 0.0
gml; communication medium; ru; 0.513; 0.02419804650267153
gml; communication medium; hi; 0.5; 0.0
gml; communication medium; arz; 0.5; 0.0
gml; communication medium; bs; 0.5; 0.0
gml; communication medium; te; 0.5; 0.0
