Root path: ../../graphs/oecdTopics/
Sample Size: 100

type; dataset; language; mean; stdgml; work; fr; 1.0; 0.0
gml; work; es; 1.0; 0.0
gml; ecosystem; ro; 1.0; 0.0
gml; ecosystem; ja; 1.0; 0.0
gml; ecosystem; simple; 1.0; 0.0
gml; ecosystem; it; 1.0; 0.0
gml; ecosystem; ceb; 1.0; 0.0
gml; ecosystem; he; 1.0; 0.0
gml; ecosystem; da; 1.0; 0.0
gml; ecosystem; en; 1.0; 0.0
gml; ecosystem; sr; 1.0; 0.0
gml; ecosystem; sv; 1.0; 0.0
gml; ecosystem; ckb; 1.0; 0.0
gml; ecosystem; ru; 1.0; 0.0
gml; ecosystem; hi; 1.0; 0.0
gml; ecosystem; bs; 1.0; 0.0
gml; ecosystem; te; 1.0; 0.0
gml; ecosystem; zh; 1.0; 0.0
gml; ecosystem; mk; 1.0; 0.0
gml; ecosystem; hu; 1.0; 0.0
gml; ecosystem; ko; 1.0; 0.0
gml; ecosystem; war; 1.0; 0.0
gml; francophonie; fr; 1.0; 0.0
gml; francophonie; en; 1.0; 0.0
gml; linguistic prescription; fr; 1.0; 0.0
gml; linguistic prescription; es; 1.0; 0.0
gml; linguistic prescription; pt; 1.0; 0.0
gml; linguistic prescription; ja; 1.0; 0.0
gml; linguistic prescription; it; 1.0; 0.0
gml; linguistic prescription; en; 1.0; 0.0
gml; language attitude; id; 1.0; 0.0
gml; language attitude; fr; 1.0; 0.0
gml; language attitude; lv; 1.0; 0.0
gml; language attitude; es; 1.0; 0.0
gml; language attitude; pl; 1.0; 0.0
gml; language attitude; de; 1.0; 0.0
gml; language attitude; sh; 1.0; 0.0
gml; language attitude; nl; 1.0; 0.0
gml; language attitude; pt; 1.0; 0.0
gml; language attitude; it; 1.0; 0.0
gml; language attitude; da; 1.0; 0.0
gml; language attitude; en; 1.0; 0.0
gml; language attitude; sr; 1.0; 0.0
gml; language attitude; sv; 1.0; 0.0
gml; language attitude; ru; 1.0; 0.0
gml; language attitude; hi; 1.0; 0.0
gml; language attitude; zh; 1.0; 0.0
gml; language attitude; ko; 1.0; 0.0
gml; Ancient Egypt; fr; 1.0; 0.0
gml; Ancient Egypt; es; 1.0; 0.0
gml; Ancient Egypt; de; 1.0; 0.0
gml; Ancient Egypt; pt; 1.0; 0.0
gml; Ancient Egypt; it; 1.0; 0.0
gml; Ancient Egypt; en; 1.0; 0.0
gml; phenomenon; id; 1.0; 0.0
gml; phenomenon; fr; 1.0; 0.0
gml; phenomenon; tr; 1.0; 0.0
gml; phenomenon; lv; 1.0; 0.0
gml; phenomenon; es; 1.0; 0.0
gml; phenomenon; pl; 1.0; 0.0
gml; phenomenon; vi; 1.0; 0.0
gml; phenomenon; de; 1.0; 0.0
gml; phenomenon; nl; 1.0; 0.0
gml; phenomenon; pt; 1.0; 0.0
gml; phenomenon; ro; 1.0; 0.0
gml; phenomenon; ja; 1.0; 0.0
gml; phenomenon; simple; 1.0; 0.0
gml; phenomenon; it; 1.0; 0.0
gml; phenomenon; he; 1.0; 0.0
gml; phenomenon; da; 1.0; 0.0
gml; phenomenon; en; 1.0; 0.0
gml; phenomenon; sr; 1.0; 0.0
gml; phenomenon; sv; 1.0; 0.0
gml; phenomenon; ru; 1.0; 0.0
gml; phenomenon; te; 1.0; 0.0
gml; phenomenon; zh; 1.0; 0.0
gml; phenomenon; hu; 1.0; 0.0
gml; phenomenon; ko; 1.0; 0.0
gml; stem cell; fr; 1.0; 0.0
gml; stem cell; tr; 1.0; 0.0
gml; stem cell; pl; 1.0; 0.0
gml; stem cell; de; 1.0; 0.0
gml; stem cell; nl; 1.0; 0.0
gml; stem cell; pt; 1.0; 0.0
gml; stem cell; ja; 1.0; 0.0
gml; stem cell; en; 1.0; 0.0
gml; stem cell; ru; 1.0; 0.0
gml; paper; pl; 1.0; 0.0
gml; paper; vi; 1.0; 0.0
gml; paper; de; 1.0; 0.0
gml; paper; ja; 1.0; 0.0
gml; paper; en; 1.0; 0.0
gml; paper; sv; 1.0; 0.0
gml; paper; ru; 1.0; 0.0
gml; clinical sign; id; 1.0; 0.0
gml; clinical sign; fr; 1.0; 0.0
gml; clinical sign; mr; 1.0; 0.0
gml; clinical sign; tr; 1.0; 0.0
gml; clinical sign; lv; 1.0; 0.0
gml; clinical sign; el; 1.0; 0.0
gml; clinical sign; es; 1.0; 0.0
gml; clinical sign; pl; 1.0; 0.0
gml; clinical sign; vi; 1.0; 0.0
gml; clinical sign; de; 1.0; 0.0
gml; clinical sign; ml; 1.0; 0.0
gml; clinical sign; sh; 1.0; 0.0
gml; clinical sign; nl; 1.0; 0.0
gml; clinical sign; si; 1.0; 0.0
gml; clinical sign; pt; 1.0; 0.0
gml; clinical sign; ro; 1.0; 0.0
gml; clinical sign; ja; 1.0; 0.0
gml; clinical sign; simple; 1.0; 0.0
gml; clinical sign; it; 1.0; 0.0
gml; clinical sign; he; 1.0; 0.0
gml; clinical sign; da; 1.0; 0.0
gml; clinical sign; en; 1.0; 0.0
gml; clinical sign; sr; 1.0; 0.0
gml; clinical sign; sv; 1.0; 0.0
gml; clinical sign; ckb; 1.0; 0.0
gml; clinical sign; ru; 1.0; 0.0
gml; clinical sign; hi; 1.0; 0.0
gml; clinical sign; arz; 1.0; 0.0
gml; clinical sign; bs; 1.0; 0.0
gml; clinical sign; te; 1.0; 0.0
gml; clinical sign; zh; 1.0; 0.0
gml; clinical sign; mk; 1.0; 0.0
gml; clinical sign; hu; 1.0; 0.0
gml; clinical sign; ko; 1.0; 0.0
gml; clinical sign; war; 1.0; 0.0
gml; mental state; id; 1.0; 0.0
gml; mental state; fr; 1.0; 0.0
gml; mental state; tr; 1.0; 0.0
gml; mental state; lv; 1.0; 0.0
gml; mental state; el; 1.0; 0.0
gml; mental state; es; 1.0; 0.0
gml; mental state; pl; 1.0; 0.0
gml; mental state; de; 1.0; 0.0
gml; mental state; nl; 1.0; 0.0
gml; mental state; pt; 1.0; 0.0
gml; mental state; ro; 1.0; 0.0
gml; mental state; ja; 1.0; 0.0
gml; mental state; simple; 1.0; 0.0
gml; mental state; it; 1.0; 0.0
gml; mental state; da; 1.0; 0.0
gml; mental state; en; 1.0; 0.0
gml; mental state; sr; 1.0; 0.0
gml; mental state; sv; 1.0; 0.0
gml; mental state; ru; 1.0; 0.0
gml; mental state; mk; 1.0; 0.0
gml; mental state; hu; 1.0; 0.0
gml; condition; id; 1.0; 0.0
gml; condition; fr; 1.0; 0.0
gml; condition; mr; 1.0; 0.0
gml; condition; tr; 1.0; 0.0
gml; condition; lv; 1.0; 0.0
gml; condition; el; 1.0; 0.0
gml; condition; es; 1.0; 0.0
gml; condition; pl; 1.0; 0.0
gml; condition; vi; 1.0; 0.0
gml; condition; de; 1.0; 0.0
gml; condition; ml; 1.0; 0.0
gml; condition; sh; 1.0; 0.0
gml; condition; nl; 1.0; 0.0
gml; condition; si; 1.0; 0.0
gml; condition; pt; 1.0; 0.0
gml; condition; ro; 1.0; 0.0
gml; condition; ja; 1.0; 0.0
gml; condition; simple; 1.0; 0.0
gml; condition; it; 1.0; 0.0
gml; condition; ceb; 1.0; 0.0
gml; condition; he; 1.0; 0.0
gml; condition; da; 1.0; 0.0
gml; condition; en; 1.0; 0.0
gml; condition; sr; 1.0; 0.0
gml; condition; sv; 1.0; 0.0
gml; condition; ckb; 1.0; 0.0
gml; condition; ru; 1.0; 0.0
gml; condition; hi; 1.0; 0.0
gml; condition; bs; 1.0; 0.0
gml; condition; te; 1.0; 0.0
gml; condition; zh; 1.0; 0.0
gml; condition; mk; 1.0; 0.0
gml; condition; hu; 1.0; 0.0
gml; condition; ko; 1.0; 0.0
gml; congenital abnormality; pt; 1.0; 0.0
gml; congenital abnormality; en; 1.0; 0.0
gml; languoid; fr; 1.0; 0.0
gml; languoid; el; 1.0; 0.0
gml; languoid; de; 1.0; 0.0
gml; languoid; en; 1.0; 0.0
gml; languoid; ru; 1.0; 0.0
gml; languoid; zh; 1.0; 0.0
gml; cell; id; 1.0; 0.0
gml; cell; fr; 1.0; 0.0
gml; cell; tr; 1.0; 0.0
gml; cell; lv; 1.0; 0.0
gml; cell; el; 1.0; 0.0
gml; cell; es; 1.0; 0.0
gml; cell; pl; 1.0; 0.0
gml; cell; vi; 1.0; 0.0
gml; cell; de; 1.0; 0.0
gml; cell; ml; 1.0; 0.0
gml; cell; sh; 1.0; 0.0
gml; cell; nl; 1.0; 0.0
gml; cell; pt; 1.0; 0.0
gml; cell; ro; 1.0; 0.0
gml; cell; ja; 1.0; 0.0
gml; cell; simple; 1.0; 0.0
gml; cell; it; 1.0; 0.0
gml; cell; he; 1.0; 0.0
gml; cell; da; 1.0; 0.0
gml; cell; en; 1.0; 0.0
gml; cell; sr; 1.0; 0.0
gml; cell; sv; 1.0; 0.0
gml; cell; ckb; 1.0; 0.0
gml; cell; ru; 1.0; 0.0
gml; cell; hi; 1.0; 0.0
gml; cell; bs; 1.0; 0.0
gml; cell; zh; 1.0; 0.0
gml; cell; mk; 1.0; 0.0
gml; cell; ko; 1.0; 0.0
gml; art; id; 1.0; 0.0
gml; art; fr; 1.0; 0.0
gml; art; mr; 1.0; 0.0
gml; art; tr; 1.0; 0.0
gml; art; lv; 1.0; 0.0
gml; art; el; 1.0; 0.0
gml; art; es; 1.0; 0.0
gml; art; pl; 1.0; 0.0
gml; art; vi; 1.0; 0.0
gml; art; de; 1.0; 0.0
gml; art; ml; 1.0; 0.0
gml; art; sh; 1.0; 0.0
gml; art; nl; 1.0; 0.0
gml; art; si; 1.0; 0.0
gml; art; pt; 1.0; 0.0
gml; art; ro; 1.0; 0.0
gml; art; ja; 1.0; 0.0
gml; art; simple; 1.0; 0.0
gml; art; it; 1.0; 0.0
gml; art; he; 1.0; 0.0
gml; art; da; 1.0; 0.0
gml; art; en; 1.0; 0.0
gml; art; sr; 1.0; 0.0
gml; art; sv; 1.0; 0.0
gml; art; ckb; 1.0; 0.0
gml; art; ru; 1.0; 0.0
gml; art; hi; 1.0; 0.0
gml; art; arz; 1.0; 0.0
gml; art; bs; 1.0; 0.0
gml; art; te; 1.0; 0.0
gml; art; zh; 1.0; 0.0
gml; art; mk; 1.0; 0.0
gml; art; hu; 1.0; 0.0
gml; art; ko; 1.0; 0.0
gml; art; war; 1.0; 0.0
gml; education; id; 1.0; 0.0
gml; education; fr; 1.0; 0.0
gml; education; mr; 1.0; 0.0
gml; education; tr; 1.0; 0.0
gml; education; el; 1.0; 0.0
gml; education; es; 1.0; 0.0
gml; education; pl; 1.0; 0.0
gml; education; vi; 1.0; 0.0
gml; education; de; 1.0; 0.0
gml; education; ml; 1.0; 0.0
gml; education; sh; 1.0; 0.0
gml; education; nl; 1.0; 0.0
gml; education; si; 1.0; 0.0
gml; education; pt; 1.0; 0.0
gml; education; ro; 1.0; 0.0
gml; education; ja; 1.0; 0.0
gml; education; simple; 1.0; 0.0
gml; education; it; 1.0; 0.0
gml; education; he; 1.0; 0.0
gml; education; da; 1.0; 0.0
gml; education; en; 1.0; 0.0
gml; education; sr; 1.0; 0.0
gml; education; sv; 1.0; 0.0
gml; education; ckb; 1.0; 0.0
gml; education; ru; 1.0; 0.0
gml; education; hi; 1.0; 0.0
gml; education; bs; 1.0; 0.0
gml; education; te; 1.0; 0.0
gml; education; zh; 1.0; 0.0
gml; education; mk; 1.0; 0.0
gml; education; hu; 1.0; 0.0
gml; education; ko; 1.0; 0.0
gml; education; war; 1.0; 0.0
gml; biological model; de; 1.0; 0.0
gml; biological model; pt; 1.0; 0.0
gml; biological model; en; 1.0; 0.0
gml; biological model; ru; 1.0; 0.0
gml; politics; id; 1.0; 0.0
gml; politics; fr; 1.0; 0.0
gml; politics; tr; 1.0; 0.0
gml; politics; es; 1.0; 0.0
gml; politics; pl; 1.0; 0.0
gml; politics; vi; 1.0; 0.0
gml; politics; de; 1.0; 0.0
gml; politics; nl; 1.0; 0.0
gml; politics; pt; 1.0; 0.0
gml; politics; ro; 1.0; 0.0
gml; politics; ja; 1.0; 0.0
gml; politics; it; 1.0; 0.0
gml; politics; he; 1.0; 0.0
gml; politics; da; 1.0; 0.0
gml; politics; en; 1.0; 0.0
gml; politics; sv; 1.0; 0.0
gml; politics; ru; 1.0; 0.0
gml; politics; zh; 1.0; 0.0
gml; politics; hu; 1.0; 0.0
gml; politics; ko; 1.0; 0.0
gml; war; id; 1.0; 0.0
gml; war; fr; 1.0; 0.0
gml; war; mr; 1.0; 0.0
gml; war; tr; 1.0; 0.0
gml; war; lv; 1.0; 0.0
gml; war; el; 1.0; 0.0
gml; war; es; 1.0; 0.0
gml; war; pl; 1.0; 0.0
gml; war; vi; 1.0; 0.0
gml; war; de; 1.0; 0.0
gml; war; ml; 1.0; 0.0
gml; war; sh; 1.0; 0.0
gml; war; nl; 1.0; 0.0
gml; war; si; 1.0; 0.0
gml; war; pt; 1.0; 0.0
gml; war; ro; 1.0; 0.0
gml; war; ja; 1.0; 0.0
gml; war; simple; 1.0; 0.0
gml; war; it; 1.0; 0.0
gml; war; ceb; 1.0; 0.0
gml; war; he; 1.0; 0.0
gml; war; da; 1.0; 0.0
gml; war; en; 1.0; 0.0
gml; war; sr; 1.0; 0.0
gml; war; sv; 1.0; 0.0
gml; war; ckb; 1.0; 0.0
gml; war; ru; 1.0; 0.0
gml; war; hi; 1.0; 0.0
gml; war; arz; 1.0; 0.0
gml; war; bs; 1.0; 0.0
gml; war; te; 1.0; 0.0
gml; war; zh; 1.0; 0.0
gml; war; mk; 1.0; 0.0
gml; war; hu; 1.0; 0.0
gml; war; ko; 1.0; 0.0
gml; war; war; 1.0; 0.0
gml; affix; es; 1.0; 0.0
gml; music style; id; 1.0; 0.0
gml; music style; fr; 1.0; 0.0
gml; music style; mr; 1.0; 0.0
gml; music style; tr; 1.0; 0.0
gml; music style; lv; 1.0; 0.0
gml; music style; el; 1.0; 0.0
gml; music style; es; 1.0; 0.0
gml; music style; pl; 1.0; 0.0
gml; music style; vi; 1.0; 0.0
gml; music style; de; 1.0; 0.0
gml; music style; ml; 1.0; 0.0
gml; music style; sh; 1.0; 0.0
gml; music style; nl; 1.0; 0.0
gml; music style; si; 1.0; 0.0
gml; music style; pt; 1.0; 0.0
gml; music style; ro; 1.0; 0.0
gml; music style; ja; 1.0; 0.0
gml; music style; simple; 1.0; 0.0
gml; music style; it; 1.0; 0.0
gml; music style; he; 1.0; 0.0
gml; music style; da; 1.0; 0.0
gml; music style; en; 1.0; 0.0
gml; music style; sr; 1.0; 0.0
gml; music style; sv; 1.0; 0.0
gml; music style; ckb; 1.0; 0.0
gml; music style; ru; 1.0; 0.0
gml; music style; hi; 1.0; 0.0
gml; music style; bs; 1.0; 0.0
gml; music style; te; 1.0; 0.0
gml; music style; zh; 1.0; 0.0
gml; music style; mk; 1.0; 0.0
gml; music style; hu; 1.0; 0.0
gml; music style; ko; 1.0; 0.0
gml; service; id; 1.0; 0.0
gml; service; fr; 1.0; 0.0
gml; service; tr; 1.0; 0.0
gml; service; el; 1.0; 0.0
gml; service; es; 1.0; 0.0
gml; service; pl; 1.0; 0.0
gml; service; vi; 1.0; 0.0
gml; service; de; 1.0; 0.0
gml; service; ml; 1.0; 0.0
gml; service; sh; 1.0; 0.0
gml; service; nl; 1.0; 0.0
gml; service; si; 1.0; 0.0
gml; service; pt; 1.0; 0.0
gml; service; ro; 1.0; 0.0
gml; service; ja; 1.0; 0.0
gml; service; simple; 1.0; 0.0
gml; service; it; 1.0; 0.0
gml; service; he; 1.0; 0.0
gml; service; da; 1.0; 0.0
gml; service; en; 1.0; 0.0
gml; service; sr; 1.0; 0.0
gml; service; sv; 1.0; 0.0
gml; service; ru; 1.0; 0.0
gml; service; hi; 1.0; 0.0
gml; service; zh; 1.0; 0.0
gml; service; hu; 1.0; 0.0
gml; service; ko; 1.0; 0.0
gml; feminism; fr; 1.0; 0.0
gml; feminism; es; 1.0; 0.0
gml; feminism; nl; 1.0; 0.0
gml; feminism; ja; 1.0; 0.0
gml; feminism; en; 1.0; 0.0
gml; feminism; ru; 1.0; 0.0
gml; book; id; 1.0; 0.0
gml; book; fr; 1.0; 0.0
gml; book; mr; 1.0; 0.0
gml; book; tr; 1.0; 0.0
gml; book; el; 1.0; 0.0
gml; book; es; 1.0; 0.0
gml; book; pl; 1.0; 0.0
gml; book; vi; 1.0; 0.0
gml; book; de; 1.0; 0.0
gml; book; ml; 1.0; 0.0
gml; book; nl; 1.0; 0.0
gml; book; pt; 1.0; 0.0
gml; book; ro; 1.0; 0.0
gml; book; ja; 1.0; 0.0
gml; book; simple; 1.0; 0.0
gml; book; it; 1.0; 0.0
gml; book; he; 1.0; 0.0
gml; book; en; 1.0; 0.0
gml; book; sr; 1.0; 0.0
gml; book; sv; 1.0; 0.0
gml; book; ru; 1.0; 0.0
gml; book; te; 1.0; 0.0
gml; book; zh; 1.0; 0.0
gml; book; mk; 1.0; 0.0
gml; book; hu; 1.0; 0.0
gml; book; ko; 1.0; 0.0
gml; goods; id; 1.0; 0.0
gml; goods; fr; 1.0; 0.0
gml; goods; mr; 1.0; 0.0
gml; goods; tr; 1.0; 0.0
gml; goods; lv; 1.0; 0.0
gml; goods; el; 1.0; 0.0
gml; goods; es; 1.0; 0.0
gml; goods; pl; 1.0; 0.0
gml; goods; vi; 1.0; 0.0
gml; goods; de; 1.0; 0.0
gml; goods; ml; 1.0; 0.0
gml; goods; sh; 1.0; 0.0
gml; goods; nl; 1.0; 0.0
gml; goods; si; 1.0; 0.0
gml; goods; pt; 1.0; 0.0
gml; goods; ro; 1.0; 0.0
gml; goods; ja; 1.0; 0.0
gml; goods; simple; 1.0; 0.0
gml; goods; it; 1.0; 0.0
gml; goods; ceb; 1.0; 0.0
gml; goods; he; 1.0; 0.0
gml; goods; da; 1.0; 0.0
gml; goods; en; 1.0; 0.0
gml; goods; sr; 1.0; 0.0
gml; goods; sv; 1.0; 0.0
gml; goods; ckb; 1.0; 0.0
gml; goods; ru; 1.0; 0.0
gml; goods; hi; 1.0; 0.0
gml; goods; bs; 1.0; 0.0
gml; goods; te; 1.0; 0.0
gml; goods; zh; 1.0; 0.0
gml; goods; mk; 1.0; 0.0
gml; goods; hu; 1.0; 0.0
gml; goods; ko; 1.0; 0.0
gml; goods; war; 1.0; 0.0
gml; vegetable; fr; 1.0; 0.0
gml; vegetable; tr; 1.0; 0.0
gml; vegetable; es; 1.0; 0.0
gml; vegetable; pl; 1.0; 0.0
gml; vegetable; vi; 1.0; 0.0
gml; vegetable; de; 1.0; 0.0
gml; vegetable; nl; 1.0; 0.0
gml; vegetable; pt; 1.0; 0.0
gml; vegetable; ja; 1.0; 0.0
gml; vegetable; simple; 1.0; 0.0
gml; vegetable; it; 1.0; 0.0
gml; vegetable; he; 1.0; 0.0
gml; vegetable; da; 1.0; 0.0
gml; vegetable; en; 1.0; 0.0
gml; vegetable; sv; 1.0; 0.0
gml; vegetable; ckb; 1.0; 0.0
gml; vegetable; ru; 1.0; 0.0
gml; vegetable; zh; 1.0; 0.0
gml; vegetable; hu; 1.0; 0.0
gml; vegetable; ko; 1.0; 0.0
gml; deep sea community; fr; 1.0; 0.0
gml; deep sea community; es; 1.0; 0.0
gml; deep sea community; nl; 1.0; 0.0
gml; deep sea community; pt; 1.0; 0.0
gml; deep sea community; en; 1.0; 0.0
gml; deep sea community; sv; 1.0; 0.0
gml; plot; id; 1.0; 0.0
gml; plot; fr; 1.0; 0.0
gml; plot; pl; 1.0; 0.0
gml; plot; de; 1.0; 0.0
gml; plot; ml; 1.0; 0.0
gml; plot; nl; 1.0; 0.0
gml; plot; pt; 1.0; 0.0
gml; plot; it; 1.0; 0.0
gml; plot; en; 1.0; 0.0
gml; plot; ru; 1.0; 0.0
gml; plot; zh; 1.0; 0.0
gml; literature; id; 1.0; 0.0
gml; literature; fr; 1.0; 0.0
gml; literature; tr; 1.0; 0.0
gml; literature; el; 1.0; 0.0
gml; literature; es; 1.0; 0.0
gml; literature; pl; 1.0; 0.0
gml; literature; de; 1.0; 0.0
gml; literature; ml; 1.0; 0.0
gml; literature; nl; 1.0; 0.0
gml; literature; si; 1.0; 0.0
gml; literature; pt; 1.0; 0.0
gml; literature; ro; 1.0; 0.0
gml; literature; ja; 1.0; 0.0
gml; literature; it; 1.0; 0.0
gml; literature; he; 1.0; 0.0
gml; literature; da; 1.0; 0.0
gml; literature; en; 1.0; 0.0
gml; literature; sr; 1.0; 0.0
gml; literature; sv; 1.0; 0.0
gml; literature; ru; 1.0; 0.0
gml; literature; hi; 1.0; 0.0
gml; literature; arz; 1.0; 0.0
gml; literature; zh; 1.0; 0.0
gml; literature; hu; 1.0; 0.0
gml; literature; ko; 1.0; 0.0
gml; women's history; es; 1.0; 0.0
gml; women's history; pt; 1.0; 0.0
gml; women's history; simple; 1.0; 0.0
gml; women's history; he; 1.0; 0.0
gml; women's history; en; 1.0; 0.0
gml; women's history; sv; 1.0; 0.0
gml; tree; id; 1.0; 0.0
gml; tree; fr; 1.0; 0.0
gml; tree; mr; 1.0; 0.0
gml; tree; tr; 1.0; 0.0
gml; tree; el; 1.0; 0.0
gml; tree; es; 1.0; 0.0
gml; tree; pl; 1.0; 0.0
gml; tree; vi; 1.0; 0.0
gml; tree; de; 1.0; 0.0
gml; tree; ml; 1.0; 0.0
gml; tree; sh; 1.0; 0.0
gml; tree; nl; 1.0; 0.0
gml; tree; si; 1.0; 0.0
gml; tree; pt; 1.0; 0.0
gml; tree; ro; 1.0; 0.0
gml; tree; ja; 1.0; 0.0
gml; tree; simple; 1.0; 0.0
gml; tree; it; 1.0; 0.0
gml; tree; ceb; 1.0; 0.0
gml; tree; he; 1.0; 0.0
gml; tree; da; 1.0; 0.0
gml; tree; en; 1.0; 0.0
gml; tree; sr; 1.0; 0.0
gml; tree; sv; 1.0; 0.0
gml; tree; ru; 1.0; 0.0
gml; tree; hi; 1.0; 0.0
gml; tree; arz; 1.0; 0.0
gml; tree; bs; 1.0; 0.0
gml; tree; te; 1.0; 0.0
gml; tree; zh; 1.0; 0.0
gml; tree; mk; 1.0; 0.0
gml; tree; hu; 1.0; 0.0
gml; tree; ko; 1.0; 0.0
gml; tree; war; 1.0; 0.0
gml; inorganic compound; fr; 1.0; 0.0
gml; inorganic compound; pl; 1.0; 0.0
gml; inorganic compound; vi; 1.0; 0.0
gml; inorganic compound; de; 1.0; 0.0
gml; inorganic compound; sh; 1.0; 0.0
gml; inorganic compound; nl; 1.0; 0.0
gml; inorganic compound; ja; 1.0; 0.0
gml; inorganic compound; simple; 1.0; 0.0
gml; inorganic compound; it; 1.0; 0.0
gml; inorganic compound; en; 1.0; 0.0
gml; inorganic compound; sr; 1.0; 0.0
gml; inorganic compound; ru; 1.0; 0.0
gml; inorganic compound; zh; 1.0; 0.0
gml; inorganic compound; hu; 1.0; 0.0
gml; narrative; id; 1.0; 0.0
gml; narrative; fr; 1.0; 0.0
gml; narrative; tr; 1.0; 0.0
gml; narrative; el; 1.0; 0.0
gml; narrative; es; 1.0; 0.0
gml; narrative; pl; 1.0; 0.0
gml; narrative; vi; 1.0; 0.0
gml; narrative; de; 1.0; 0.0
gml; narrative; ml; 1.0; 0.0
gml; narrative; sh; 1.0; 0.0
gml; narrative; nl; 1.0; 0.0
gml; narrative; pt; 1.0; 0.0
gml; narrative; ro; 1.0; 0.0
gml; narrative; ja; 1.0; 0.0
gml; narrative; it; 1.0; 0.0
gml; narrative; he; 1.0; 0.0
gml; narrative; da; 1.0; 0.0
gml; narrative; en; 1.0; 0.0
gml; narrative; sr; 1.0; 0.0
gml; narrative; sv; 1.0; 0.0
gml; narrative; ru; 1.0; 0.0
gml; narrative; hi; 1.0; 0.0
gml; narrative; zh; 1.0; 0.0
gml; narrative; hu; 1.0; 0.0
gml; narrative; ko; 1.0; 0.0
gml; religious hymn; nl; 1.0; 0.0
gml; religious hymn; en; 1.0; 0.0
gml; mathematical concept; id; 1.0; 0.0
gml; mathematical concept; fr; 1.0; 0.0
gml; mathematical concept; mr; 1.0; 0.0
gml; mathematical concept; tr; 1.0; 0.0
gml; mathematical concept; lv; 1.0; 0.0
gml; mathematical concept; el; 1.0; 0.0
gml; mathematical concept; es; 1.0; 0.0
gml; mathematical concept; pl; 1.0; 0.0
gml; mathematical concept; vi; 1.0; 0.0
gml; mathematical concept; de; 1.0; 0.0
gml; mathematical concept; ml; 1.0; 0.0
gml; mathematical concept; sh; 1.0; 0.0
gml; mathematical concept; nl; 1.0; 0.0
gml; mathematical concept; si; 1.0; 0.0
gml; mathematical concept; pt; 1.0; 0.0
gml; mathematical concept; ro; 1.0; 0.0
gml; mathematical concept; ja; 1.0; 0.0
gml; mathematical concept; simple; 1.0; 0.0
gml; mathematical concept; it; 1.0; 0.0
gml; mathematical concept; he; 1.0; 0.0
gml; mathematical concept; da; 1.0; 0.0
gml; mathematical concept; en; 1.0; 0.0
gml; mathematical concept; sr; 1.0; 0.0
gml; mathematical concept; sv; 1.0; 0.0
gml; mathematical concept; ckb; 1.0; 0.0
gml; mathematical concept; ru; 1.0; 0.0
gml; mathematical concept; hi; 1.0; 0.0
gml; mathematical concept; arz; 1.0; 0.0
gml; mathematical concept; bs; 1.0; 0.0
gml; mathematical concept; te; 1.0; 0.0
gml; mathematical concept; zh; 1.0; 0.0
gml; mathematical concept; mk; 1.0; 0.0
gml; mathematical concept; hu; 1.0; 0.0
gml; mathematical concept; ko; 1.0; 0.0
gml; mathematical concept; war; 1.0; 0.0
gml; communication medium; id; 1.0; 0.0
gml; communication medium; fr; 1.0; 0.0
gml; communication medium; mr; 1.0; 0.0
gml; communication medium; tr; 1.0; 0.0
gml; communication medium; lv; 1.0; 0.0
gml; communication medium; el; 1.0; 0.0
gml; communication medium; es; 1.0; 0.0
gml; communication medium; pl; 1.0; 0.0
gml; communication medium; vi; 1.0; 0.0
gml; communication medium; de; 1.0; 0.0
gml; communication medium; ml; 1.0; 0.0
gml; communication medium; sh; 1.0; 0.0
gml; communication medium; nl; 1.0; 0.0
gml; communication medium; si; 1.0; 0.0
gml; communication medium; pt; 1.0; 0.0
gml; communication medium; ro; 1.0; 0.0
gml; communication medium; ja; 1.0; 0.0
gml; communication medium; simple; 1.0; 0.0
gml; communication medium; it; 1.0; 0.0
gml; communication medium; he; 1.0; 0.0
gml; communication medium; da; 1.0; 0.0
gml; communication medium; en; 1.0; 0.0
gml; communication medium; sr; 1.0; 0.0
gml; communication medium; sv; 1.0; 0.0
gml; communication medium; ckb; 1.0; 0.0
gml; communication medium; ru; 1.0; 0.0
gml; communication medium; hi; 1.0; 0.0
gml; communication medium; arz; 1.0; 0.0
gml; communication medium; bs; 1.0; 0.0
gml; communication medium; te; 1.0; 0.0
gml; communication medium; zh; 1.0; 0.0
gml; communication medium; mk; 1.0; 0.0
gml; communication medium; hu; 1.0; 0.0
gml; communication medium; ko; 1.0; 0.0
gml; communication medium; war; 1.0; 0.0
gml; literary theme; id; 1.0; 0.0
gml; literary theme; fr; 1.0; 0.0
gml; literary theme; tr; 1.0; 0.0
gml; literary theme; el; 1.0; 0.0
gml; literary theme; es; 1.0; 0.0
gml; literary theme; pl; 1.0; 0.0
gml; literary theme; vi; 1.0; 0.0
gml; literary theme; de; 1.0; 0.0
gml; literary theme; sh; 1.0; 0.0
gml; literary theme; nl; 1.0; 0.0
gml; literary theme; pt; 1.0; 0.0
gml; literary theme; ro; 1.0; 0.0
gml; literary theme; ja; 1.0; 0.0
gml; literary theme; it; 1.0; 0.0
gml; literary theme; he; 1.0; 0.0
gml; literary theme; da; 1.0; 0.0
gml; literary theme; en; 1.0; 0.0
gml; literary theme; sr; 1.0; 0.0
gml; literary theme; sv; 1.0; 0.0
gml; literary theme; ru; 1.0; 0.0
gml; literary theme; zh; 1.0; 0.0
