Root path: ../../graphsReduced/
Sample Size: 100

type; dataset; language; mean; std; rep0; rep1; rep2; rep3; rep4; rep5; rep6; rep7; rep8; rep9; rep10; rep11; rep12; rep13; rep14; rep15; rep16; rep17; rep18; rep19; rep20; rep21; rep22; rep23; rep24; rep25; rep26; rep27; rep28; rep29; rep30; rep31; rep32; rep33; rep34; rep35; rep36; rep37; rep38; rep39; rep40; rep41; rep42; rep43; rep44; rep45; rep46; rep47; rep48; rep49; rep50; rep51; rep52; rep53; rep54; rep55; rep56; rep57; rep58; rep59; rep60; rep61; rep62; rep63; rep64; rep65; rep66; rep67; rep68; rep69; rep70; rep71; rep72; rep73; rep74; rep75; rep76; rep77; rep78; rep79; rep80; rep81; rep82; rep83; rep84; rep85; rep86; rep87; rep88; rep89; rep90; rep91; rep92; rep93; rep94; rep95; rep96; rep97; rep98; rep99
gml; chemical substance; si; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; pt; 0.18499792042102872; 0.009636491383260556; 0.18528919924132578; 0.1879524791852023; 0.18933139574356017; 0.1907435698305462; 0.16139047779640892; 0.2061257833323215; 0.183369720635175; 0.1788377977420068; 0.19367338768973055; 0.1907435698305462; 0.19367338768973055; 0.1797153602962883; 0.2061257833323215; 0.17797387640247572; 0.18933139574356014; 0.19367338768973053; 0.20342651452257512; 0.1879524791852023; 0.1879524791852023; 0.1879524791852023; 0.19367338768973055; 0.18933139574356017; 0.19367338768973055; 0.1907435698305462; 0.18660549686337075; 0.1797153602962883; 0.1879524791852023; 0.19219040425836986; 0.1907435698305462; 0.1662976078510577; 0.18243370584713978; 0.19367338768973055; 0.16797932715021768; 0.18933139574356017; 0.1879524791852023; 0.1879524791852023; 0.183630474269683; 0.20342651452257512; 0.18933139574356017; 0.176285532302019; 0.1727451063351729; 0.1879524791852023; 0.17464760748059102; 0.1879524791852023; 0.183369720635175; 0.17337186559434015; 0.19219040425836986; 0.18933139574356017; 0.1879524791852023; 0.18933139574356014; 0.1879524791852023; 0.18660549686337075; 0.1788377977420068; 0.2061257833323215; 0.1907435698305462; 0.18243370584713978; 0.20342651452257512; 0.18243370584713978; 0.1879524791852023; 0.1907435698305462; 0.1879524791852023; 0.17090754629853722; 0.17883779774200684; 0.17797387640247572; 0.16466859708621887; 0.17712323667637822; 0.18933139574356017; 0.17090754629853722; 0.1907435698305462; 0.18060693768197789; 0.18933139574356017; 0.1907435698305462; 0.18151291824946006; 0.1879524791852023; 0.18933139574356017; 0.16056186254883698; 0.16797932715021768; 0.18243370584713978; 0.16520591914823043; 0.19675422795565728; 0.19219040425836986; 0.18933139574356017; 0.1907435698305462; 0.16971674196462014; 0.19219040425836986; 0.17151308576402147; 0.17354456114922523; 0.17546042972129147; 0.1797153602962883; 0.19219040425836986; 0.18060693768197789; 0.1907435698305462; 0.176285532302019; 0.1879524791852023; 0.1788377977420068; 0.17712323667637822; 0.1907435698305462; 0.176285532302019; 0.1727451063351729; 0.19675422795565728
gml; chemical substance; ro; 0.411460149152309; 0.009337278521634894; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.3797958971132712; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951; 0.4142135623730951
gml; chemical substance; ja; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; simple; 0.3618288523816149; 0.014902444969012765; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.32881309020609956; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3380788308512194; 0.3380788308512194; 0.3380788308512194; 0.3380788308512194; 0.4142135623730951; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3380788308512194; 0.4142135623730951; 0.3660254037844386; 0.3660254037844386; 0.3288130902060995; 0.3660254037844386; 0.3660254037844386; 0.37926872769071385; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.4142135623730951; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386
gml; chemical substance; it; 0.15015733872666315; 0.008125027400373594; 0.15382041324745324; 0.1393161703394676; 0.16139047779640892; 0.16484708315636035; 0.1566130288262323; 0.14663815693951476; 0.15295783961613652; 0.13603863460387838; 0.15960813095095702; 0.16139047779640894; 0.15974667297574377; 0.16139047779640892; 0.14560198791542195; 0.1639607805437114; 0.14590502139090333; 0.13957875683699938; 0.14554278450427682; 0.15171651785279705; 0.14747707142441774; 0.15894454156034005; 0.15021621210120475; 0.14890977052086574; 0.1497202254769639; 0.13079074932337362; 0.15139914214575603; 0.1481401966972792; 0.1522551572938531; 0.1484273052538747; 0.14251532034299597; 0.1346998424637138; 0.15511784463218828; 0.162232901101684; 0.12079622545981843; 0.15894454156034005; 0.13792469328664408; 0.14939725042481403; 0.15154026191307524; 0.1639607805437114; 0.14794976728674608; 0.15511784463218828; 0.14890977052086576; 0.15737805306275918; 0.15191308535297487; 0.14890977052086576; 0.15071745634975278; 0.1527569475119427; 0.14251532034299597; 0.13584480348601688; 0.14447293926577262; 0.14342762372277806; 0.15139914214575603; 0.15894454156034005; 0.15038761462725922; 0.13299282904102766; 0.14207040423995668; 0.15974667297574377; 0.14342762372277806; 0.14207040423995668; 0.13122197716763584; 0.14890977052086576; 0.15894454156034005; 0.15243261635222594; 0.14075302504707923; 0.15038761462725922; 0.14700913454621645; 0.15548191768773717; 0.1409155867112616; 0.16666666666666666; 0.15436105913706988; 0.15139914214575603; 0.14554278450427682; 0.14524212448084622; 0.1534888624110402; 0.15139914214575603; 0.14842730525387474; 0.1508906849579797; 0.15038761462725922; 0.16056186254883698; 0.16056186254883698; 0.15153530432624376; 0.15089068495797972; 0.15243261635222594; 0.15243261635222594; 0.15815511491062575; 0.14377339600872183; 0.15511784463218828; 0.15815511491062575; 0.1404296735815434; 0.15815511491062575; 0.1484273052538747; 0.14890977052086576; 0.1442970426795824; 0.15974667297574377; 0.1534888624110402; 0.15351149366945147; 0.14794976728674608; 0.15207322700851128; 0.15139914214575603; 0.14700913454621645; 0.15243261635222594
gml; chemical substance; ceb; 0.4436620574634429; 0.06900414578678891; 0.3866297038941519; 0.44948974278317805; 0.5; 0.49704373835645055; 0.4038740830864499; 0.44948974278317805; 0.40387408308644984; 0.4236911886691039; 0.44948974278317805; 0.4127711849064953; 0.44948974278317805; 0.4142135623730951; 0.5; 0.3866297038941519; 0.41247990685928887; 0.4038740830864499; 0.44948974278317805; 0.39417810437975953; 0.49704373835645055; 0.4485068563421602; 0.3866297038941519; 0.49704373835645055; 0.44948974278317805; 0.4142135623730951; 0.4142135623730951; 0.44948974278317805; 0.40387408308644984; 0.3866297038941519; 0.44948974278317805; 0.49704373835645055; 0.49704373835645055; 0.44948974278317805; 0.3866297038941519; 0.44948974278317805; 0.4236911886691039; 0.4142135623730951; 0.4142135623730951; 0.41247990685928887; 0.40387408308644984; 0.41247990685928887; 0.4485068563421602; 0.41247990685928887; 0.4038740830864499; 0.3866297038941519; 0.44948974278317805; 0.5; 0.585786437626905; 0.5; 0.37831910986413836; 0.40387408308644984; 0.5; 0.49704373835645055; 0.4485068563421602; 0.4142135623730951; 0.44948974278317805; 0.4127711849064953; 0.4142135623730951; 0.4485068563421602; 0.39417810437975953; 0.4038740830864499; 0.4485068563421602; 0.4142135623730951; 0.37831910986413836; 0.4142135623730951; 0.3866297038941519; 0.44948974278317805; 0.49704373835645055; 0.5; 0.41247990685928887; 0.44948974278317805; 1.0; 0.3866297038941519; 0.44948974278317805; 0.4485068563421602; 0.44948974278317805; 0.4485068563421602; 0.3866297038941519; 0.41247990685928887; 0.40387408308644984; 0.44948974278317805; 0.41247990685928887; 0.4485068563421602; 0.4485068563421602; 0.49704373835645055; 0.3866297038941519; 0.44948974278317805; 0.3866297038941519; 0.44948974278317805; 0.44948974278317805; 0.4236911886691039; 0.5; 0.4127711849064953; 0.4038740830864499; 0.49704373835645055; 0.49704373835645055; 0.41247990685928887; 0.4127711849064953; 0.5; 0.49704373835645055; 0.5
gml; chemical substance; he; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; da; 0.24339863223910563; 0.014039785836990837; 0.2553967929896867; 0.2449655295864104; 0.23874775399470893; 0.2592192604530755; 0.2449655295864104; 0.2632403810669918; 0.23371479611805132; 0.2553967929896867; 0.2632403810669918; 0.2553967929896867; 0.24179033438163733; 0.24828371682826425; 0.2632403810669918; 0.24828371682826425; 0.23371479611805132; 0.24828371682826425; 0.2449655295864104; 0.2553967929896867; 0.2402530733520421; 0.2222222222222222; 0.22966848451216434; 0.2674788903885893; 0.24828371682826425; 0.27429188517743175; 0.24828371682826425; 0.22966848451216434; 0.24828371682826425; 0.2240092377397959; 0.2592192604530755; 0.24987545631004474; 0.24828371682826425; 0.2533712000016246; 0.2204812092115424; 0.21519646388309702; 0.2240092377397959; 0.2449655295864104; 0.22966848451216434; 0.24179033438163733; 0.24828371682826425; 0.2553967929896867; 0.22584440001865322; 0.2240092377397959; 0.2553967929896867; 0.22966848451216434; 0.24828371682826425; 0.24828371682826425; 0.2222222222222222; 0.2553967929896867; 0.2553967929896867; 0.21149382763267055; 0.24828371682826425; 0.2449655295864104; 0.1983555576735248; 0.2449655295864104; 0.24179033438163733; 0.25714720094660204; 0.24179033438163733; 0.24828371682826425; 0.24179033438163733; 0.22772999919644132; 0.27429188517743175; 0.24179033438163736; 0.24179033438163733; 0.2240092377397959; 0.2402530733520421; 0.25175647872610657; 0.2449655295864104; 0.24179033438163736; 0.2517564787261065; 0.22966848451216434; 0.2449655295864104; 0.24179033438163736; 0.22584440001865322; 0.2674788903885893; 0.2553967929896867; 0.24828371682826425; 0.22966848451216434; 0.24828371682826425; 0.2240092377397959; 0.22966848451216434; 0.2449655295864104; 0.22772999919644132; 0.24828371682826425; 0.2517564787261065; 0.2674788903885893; 0.2449655295864104; 0.23874775399470893; 0.24828371682826425; 0.2571472009466021; 0.20431344577759813; 0.2449655295864104; 0.2553967929896867; 0.2449655295864104; 0.23371479611805132; 0.2449655295864104; 0.24828371682826425; 0.25714720094660204; 0.2449655295864104; 0.23371479611805132; 0.24828371682826425
gml; chemical substance; en; 0.008261815552529285; 0.00025289568057968614; 0.008091723999553376; 0.00843417225424025; 0.008670678566960245; 0.008360999840045364; 0.007972941543549023; 0.008078340069302895; 0.008137820387084483; 0.008189504660463538; 0.007896369907056616; 0.00849245651842539; 0.008692430132617397; 0.008569379683172378; 0.008075392866590148; 0.008182348398710574; 0.007834463699007735; 0.007743059241095127; 0.00822271409050367; 0.008283063160410503; 0.008481299095154214; 0.008513544368482968; 0.008191411184048277; 0.008443514703356988; 0.008253213104590885; 0.008450926573522206; 0.008329030770056456; 0.008231877558047456; 0.008405707844662507; 0.008152111145500981; 0.008331361899851139; 0.008417704193469527; 0.008064194474945004; 0.007977628132211506; 0.008822962118860805; 0.008528903032560686; 0.008048995841849142; 0.008163361833319425; 0.008454603732440736; 0.008146239289861374; 0.008421571798233982; 0.008135359845093823; 0.008547131110260255; 0.008652047043565434; 0.008559377731483107; 0.008597099805098336; 0.00833519832893549; 0.007751323368980153; 0.008504959711560588; 0.008095882275359153; 0.008295076031997084; 0.007944376879478542; 0.00845145934525989; 0.00804530879384794; 0.008483805549319344; 0.008257738535912499; 0.008472151292163057; 0.008200386894118486; 0.008069634444841493; 0.0076817866342887686; 0.008158241439200676; 0.008787689800455743; 0.008407805654451487; 0.008126946880931364; 0.008075196849852818; 0.00818180756971887; 0.008518550014322886; 0.008189360253990845; 0.008353685714015457; 0.007697337271584664; 0.0081199978601626; 0.007999594461166963; 0.00820710080020887; 0.008188819604618551; 0.008521384369616462; 0.008380280729621412; 0.007629616255617454; 0.008354533300224181; 0.00819843608195884; 0.00832162450067696; 0.008422163258395855; 0.008002571430878055; 0.008148582856988744; 0.00814905720429485; 0.00820184885342244; 0.008696855271065366; 0.008269214224135322; 0.007998601324451706; 0.008750089352233236; 0.008018079355107923; 0.008285905867082083; 0.00795410437622107; 0.008368405658655686; 0.007794360309208266; 0.008408640072492406; 0.007932999449344539; 0.008265476498434102; 0.008517398621537954; 0.008557155539220047; 0.00843684326713084; 0.00830221472769249; 0.008444852987160075
gml; chemical substance; sr; 0.18871891424917842; 0.009824951326870964; 0.1875102340043623; 0.1959691289492878; 0.19292728076790167; 0.17491720310721423; 0.17284906144302098; 0.18660549686337075; 0.19442892566301143; 0.19442892566301143; 0.18181818181818182; 0.17826035697019474; 0.18181818181818182; 0.19442892566301137; 0.2025519956555797; 0.179128784747792; 0.1959691289492878; 0.1827439976315568; 0.1875102340043623; 0.19442892566301143; 0.17305207400423517; 0.18001097668719743; 0.1809073112342927; 0.1618099389409039; 0.1991722655343916; 0.1639607805437114; 0.1959691289492878; 0.1809073112342927; 0.1959691289492878; 0.1991722655343916; 0.19292728076790167; 0.17284906144302098; 0.1975496259559987; 0.19292728076790167; 0.1886378647726465; 0.19292728076790167; 0.19146256355088964; 0.1999401984274505; 0.1975496259559987; 0.16750672809770764; 0.1999401984274505; 0.1856154626682773; 0.1856154626682773; 0.17411239489546831; 0.1959691289492878; 0.1765633506768389; 0.17040813118304995; 0.1959691289492878; 0.18001097668719743; 0.19442892566301143; 0.1809073112342927; 0.19442892566301143; 0.1959691289492878; 0.17826035697019474; 0.1809073112342927; 0.1991722655343916; 0.1959691289492878; 0.17100799366294794; 0.19442892566301143; 0.1991722655343916; 0.1999401984274505; 0.1875102340043623; 0.19442892566301143; 0.19442892566301143; 0.1959691289492878; 0.1809073112342927; 0.19442892566301143; 0.19292728076790167; 0.19146256355088964; 0.1856154626682773; 0.1827439976315568; 0.1959691289492878; 0.1991722655343916; 0.19146256355088964; 0.1827439976315568; 0.18464218557642828; 0.18358939472349248; 0.18464218557642828; 0.18181818181818182; 0.1900332398552315; 0.1959691289492878; 0.17100799366294794; 0.1959691289492878; 0.1856154626682773; 0.1975496259559987; 0.1975496259559987; 0.19292728076790167; 0.1975496259559987; 0.1975496259559987; 0.21393876913398133; 0.1809073112342927; 0.19292728076790167; 0.19146256355088964; 0.20336331688571518; 0.1896812679802183; 0.1959691289492878; 0.164757762844317; 0.19442892566301143; 0.19146256355088964; 0.1991722655343916; 0.1809073112342927; 0.19442892566301143
gml; chemical substance; sv; 0.1965704538977039; 0.00937102236882116; 0.2016895928872254; 0.19367338768973055; 0.2203989951799638; 0.21290885543182675; 0.2070518364164892; 0.1983555576735248; 0.2070518364164892; 0.1983555576735248; 0.18030816435569247; 0.18693931815255607; 0.1983555576735248; 0.2; 0.19675422795565728; 0.18693931815255607; 0.17684258135111194; 0.1983555576735248; 0.2; 0.19675422795565728; 0.18898360171452122; 0.19675422795565722; 0.18693931815255607; 0.21604850763119507; 0.20342651452257512; 0.20521309615767264; 0.1951941016011038; 0.1983555576735248; 0.20342651452257512; 0.19675422795565728; 0.2; 0.2; 0.21290885543182675; 0.20342651452257512; 0.2; 0.1983555576735248; 0.1983555576735248; 0.19675422795565722; 0.20342651452257512; 0.1983555576735248; 0.17820294217791136; 0.18212510583143446; 0.20168959288722538; 0.17171646663364948; 0.1983555576735248; 0.1983555576735248; 0.18898360171452122; 0.1748631770430895; 0.1951941016011038; 0.18898360171452122; 0.2; 0.21290885543182675; 0.17617479765814928; 0.18212510583143446; 0.19675422795565728; 0.1983555576735248; 0.18693931815255607; 0.2; 0.2; 0.20342651452257515; 0.19675422795565728; 0.19110197239803534; 0.20342651452257512; 0.20342651452257512; 0.2; 0.18898360171452122; 0.17110863055887182; 0.20342651452257512; 0.19110197239803534; 0.18898360171452122; 0.1983555576735248; 0.19219040425836986; 0.2; 0.20521309615767264; 0.17889587346257152; 0.21290885543182675; 0.1983555576735248; 0.18594358782685683; 0.2016895928872254; 0.1983555576735248; 0.2; 0.18212510583143446; 0.1955803702461375; 0.2; 0.18898360171452122; 0.2; 0.20342651452257512; 0.1983555576735248; 0.2; 0.19675422795565728; 0.20168959288722538; 0.19835555767352483; 0.18400240527946554; 0.2; 0.19219040425836986; 0.1900332398552315; 0.19675422795565728; 0.2070518364164892; 0.1983555576735248; 0.2; 0.20168959288722538; 0.21290885543182675
gml; chemical substance; ckb; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; ru; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; hi; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical substance; bs; 0.28464212014632934; 0.024933749084124428; 0.2791745113185196; 0.28299765485571193; 0.23220394007079848; 0.3164309725825328; 0.260205226099576; 0.24179033438163736; 0.2791745113185196; 0.3090169943749474; 0.3126480851423008; 0.26968623182294527; 0.28436465220442186; 0.28436465220442186; 0.28436465220442186; 0.26968623182294527; 0.26854244506519853; 0.2545620208878479; 0.30216947925196225; 0.30901699437494745; 0.30547691113777403; 0.28989794855663564; 0.26968623182294527; 0.294771477094588; 0.30216947925196225; 0.28436465220442186; 0.3164309725825328; 0.28436465220442186; 0.28989794855663564; 0.28989794855663564; 0.28436465220442186; 0.28436465220442186; 0.2742918851774318; 0.2834508389971603; 0.2372732414640341; 0.3010461113285242; 0.2912968551611001; 0.2717910461396254; 0.28436465220442186; 0.28892247165053353; 0.3202586221101571; 0.28989794855663564; 0.2958163163244893; 0.260205226099576; 0.28989794855663564; 0.3021694792519622; 0.27899410766263905; 0.23959223314951691; 0.28989794855663564; 0.3593409891533642; 0.2791374956461079; 0.2561993338426606; 0.3244997998398398; 0.28989794855663564; 0.27192229382083094; 0.30216947925196225; 0.25728427444747215; 0.22772999919644132; 0.27429188517743175; 0.28892247165053353; 0.2620694236459321; 0.3126480851423008; 0.3090169943749474; 0.28989794855663564; 0.28044191995046724; 0.24577859383003509; 0.2834508389971603; 0.3078040733867505; 0.2663977630850204; 0.28989794855663564; 0.2791745113185196; 0.27429188517743175; 0.28436465220442186; 0.3380788308512194; 0.3413283892770492; 0.28436465220442186; 0.26968623182294527; 0.30216947925196225; 0.3164309725825328; 0.3151150884352446; 0.2517564787261065; 0.3021694792519622; 0.2486238346440373; 0.3593409891533642; 0.25447023804938346; 0.260205226099576; 0.27405284787612055; 0.3244997998398398; 0.30216947925196225; 0.26968623182294527; 0.23904631784856414; 0.28989794855663564; 0.2791745113185196; 0.2486238346440373; 0.2705842140012551; 0.28989794855663564; 0.28989794855663564; 0.28436465220442186; 0.25728427444747215; 0.2653000133281855; 0.28989794855663564; 0.2942094959115936
