Root path: ../../graphsReduced/
Sample Size: 100

type; dataset; language; mean; std
gml; historical language; sv; 0.5036190476190476; 0.009962969987662157
gml; historical language; ckb; 0.5; 0.0
gml; historical language; ru; 0.5; 0.0
gml; historical language; hi; 0.5; 0.0
gml; historical language; arz; 0.5; 0.0
gml; historical language; bs; 0.5; 0.0
gml; historical language; te; 0.5; 0.0
gml; historical language; zh; 0.5; 0.0
gml; historical language; mk; 0.5; 0.0
gml; historical language; hu; 0.5038888888888888; 0.014174834246858973
gml; historical language; ko; 0.5; 0.0
gml; fussballligaGML; id; 0.5644877916422071; 0.002160551142627275
gml; fussballligaGML; fr; 0.5675900562445373; 0.0005248049219374314
gml; fussballligaGML; mr; 0.7132123814226153; 0.01843113209046708
gml; fussballligaGML; lv; 0.7561831902902411; 0.0032558694028585896
gml; fussballligaGML; el; 0.5308266920582151; 0.0013383529457985815
gml; fussballligaGML; es; 0.5009613155855761; 0.0004536447979175499
gml; fussballligaGML; pl; 0.5204513853589288; 0.0007167911642660425
gml; fussballligaGML; vi; 0.513698153812879; 0.0016504122246125724
gml; fussballligaGML; de; 0.5160421271876063; 0.0005881816325055849
gml; fussballligaGML; ml; 0.5485714285714285; 0.054908705925331695
gml; fussballligaGML; sh; 0.5203463465298143; 0.015735277741927237
gml; fussballligaGML; nl; 0.5293485608269362; 0.00041431126564286475
gml; fussballligaGML; pt; 0.5116929772856225; 0.0005397387251796572
gml; fussballligaGML; ro; 0.6289155066876462; 0.0006471243541878156
gml; fussballligaGML; ja; 0.5221585912752511; 0.0009438480142606085
gml; fussballligaGML; simple; 0.5027891005814733; 0.0027705895113858845
gml; fussballligaGML; it; 0.5158646013553304; 0.0005586679873391984
gml; fussballligaGML; he; 0.5534727784765991; 0.0019287059312751214
gml; fussballligaGML; da; 0.5302547195082458; 0.0016858191279600417
gml; fussballligaGML; en; 0.5097185802716119; 0.0002820805796066361
gml; fussballligaGML; sr; 0.6056978626598264; 0.002987476038894049
gml; fussballligaGML; sv; 0.523681974774391; 0.0010339502506851144
gml; fussballligaGML; ckb; 0.505; 0.049749371855330994
gml; fussballligaGML; ru; 0.5196588657234251; 0.0007729432916506766
gml; fussballligaGML; hi; 0.585; 0.18781639970992944
gml; fussballligaGML; arz; 0.5192042080645225; 0.014490020027916686
gml; fussballligaGML; bs; 0.6408715928183167; 0.0034847703632753546
gml; fussballligaGML; te; nan; graph is empty
gml; fussballligaGML; zh; 0.5155859127214644; 0.0007781820236013739
gml; fussballligaGML; mk; 0.5454779193258034; 0.011600183071750744
gml; fussballligaGML; hu; 0.5335522432634131; 0.0008939192197422992
gml; fussballligaGML; ko; 0.5299215506571052; 0.0008723087670145352
gml; group or class of chemical substances; id; 0.5088326812974058; 0.004908273688246246
gml; group or class of chemical substances; fr; 0.5017011651818426; 0.0017741518786983054
gml; group or class of chemical substances; mr; 0.5; 0.0
gml; group or class of chemical substances; lv; 0.5022222222222222; 0.010886621079036351
gml; group or class of chemical substances; el; 0.5; 0.0
gml; group or class of chemical substances; es; 0.5016553747867986; 0.001982507365561607
gml; group or class of chemical substances; pl; 0.5038364122915239; 0.0028870570618082475
gml; group or class of chemical substances; vi; 0.5057541637519596; 0.004589595126303943
gml; group or class of chemical substances; de; 0.5014545932868392; 0.001496773987440401
gml; group or class of chemical substances; ml; 0.5; 0.0
gml; group or class of chemical substances; sh; 0.5069365987892427; 0.0037312675256683052
gml; group or class of chemical substances; nl; 0.5023649375933482; 0.0024398634839728002
gml; group or class of chemical substances; si; 0.5; 0.0
gml; group or class of chemical substances; pt; 0.5014771075581395; 0.0023866643564011045
gml; group or class of chemical substances; ro; 0.5073785338979931; 0.005867885267572839
gml; group or class of chemical substances; ja; 0.5; 0.0
gml; group or class of chemical substances; simple; 0.5061582148964202; 0.008823304381225982
gml; group or class of chemical substances; it; 0.505451097263365; 0.002643646884169902
gml; group or class of chemical substances; ceb; 0.5; 0.0
gml; group or class of chemical substances; he; 0.5; 0.0
gml; group or class of chemical substances; da; 0.5072363715335997; 0.007877518038069303
gml; group or class of chemical substances; en; 0.5012384739809344; 0.0006381026260133426
gml; group or class of chemical substances; sr; 0.5040854798225689; 0.003461766245125256
gml; group or class of chemical substances; sv; 0.5038176136979373; 0.004467938571169975
gml; group or class of chemical substances; ckb; 0.5; 0.0
gml; group or class of chemical substances; ru; 0.5; 0.0
gml; group or class of chemical substances; hi; 0.5; 0.0
gml; group or class of chemical substances; arz; 0.5; 0.0
gml; group or class of chemical substances; bs; 0.5185369333823673; 0.014610017007791949
gml; group or class of chemical substances; te; 0.5; 0.0
gml; group or class of chemical substances; zh; 0.5; 0.0
gml; group or class of chemical substances; mk; 0.5; 0.0
gml; group or class of chemical substances; hu; 0.5048877492877493; 0.010336994537079418
gml; group or class of chemical substances; ko; 0.5; 0.0
gml; group or class of chemical substances; war; 0.5116666666666667; 0.042524502740576904
gml; clinical sign; id; 0.5; 0.0
gml; clinical sign; fr; 0.5007159945317841; 0.0022390980688264906
gml; clinical sign; mr; 0.5; 0.0
gml; clinical sign; lv; 0.5; 0.0
gml; clinical sign; el; 0.5; 0.0
gml; clinical sign; es; 0.5011960584437649; 0.002405485283680907
gml; clinical sign; pl; 0.5004878048780488; 0.0013209818544123405
gml; clinical sign; vi; 0.5; 0.0
gml; clinical sign; de; 0.5008273870200476; 0.001993988048132012
gml; clinical sign; ml; 0.5; 0.0
gml; clinical sign; sh; 0.5367306117209634; 0.014105800469927193
gml; clinical sign; nl; 0.502470238095238; 0.005493320682150471
gml; clinical sign; si; 0.5; 0.0
gml; clinical sign; pt; 0.5031771151231463; 0.0027608083102927863
gml; clinical sign; ro; 0.5; 0.0
gml; clinical sign; ja; 0.5; 0.0
gml; clinical sign; simple; 0.5033333333333334; 0.023333333333333327
gml; clinical sign; it; 0.5011662861491628; 0.0027578536038145697
gml; clinical sign; he; 0.5; 0.0
gml; clinical sign; da; 0.5033333333333333; 0.023333333333333324
gml; clinical sign; en; 0.5023067060072622; 0.0006987225931154677
gml; clinical sign; sr; 0.505442942942943; 0.00798367918176961
gml; clinical sign; sv; 0.5028000000000001; 0.0069397406291589955
gml; clinical sign; ckb; 0.5; 0.0
gml; clinical sign; ru; 0.5; 0.0
gml; clinical sign; hi; 0.5; 0.0
gml; clinical sign; arz; 0.5; 0.0
gml; clinical sign; bs; 0.509; 0.028618176042508357
gml; clinical sign; te; 0.5; 0.0
gml; clinical sign; zh; 0.5; 0.0
gml; clinical sign; mk; 0.5; 0.0
gml; clinical sign; hu; 0.505; 0.049749371855330994
gml; clinical sign; ko; 0.5; 0.0
gml; clinical sign; war; 0.5; 0.0
gml; war; id; 0.5011687442968608; 0.0006715047358736042
gml; war; fr; 0.5012878167596565; 0.0004962443216639135
gml; war; mr; 0.5; 0.0
gml; war; lv; 0.5; 0.0
gml; war; el; 0.5; 0.0
gml; war; es; 0.5005878788971904; 0.00045789410454628735
gml; war; pl; 0.5009266404014563; 0.0006351673779985608
gml; war; vi; 0.5; 0.0
gml; war; de; 0.5006513016747092; 0.0004776811853512865
gml; war; ml; 0.5; 0.0
gml; war; sh; 0.5013831947159669; 0.0010382362859422264
gml; war; nl; 0.5031341225313338; 0.0008756865555545049
gml; war; si; 0.5; 0.0
gml; war; pt; 0.5011879441781347; 0.0006207108712677812
gml; war; ro; 0.5005295566502462; 0.003930308308546303
gml; war; ja; 0.5; 0.0
gml; war; simple; 0.5010977929984779; 0.0027003146567057892
gml; war; it; 0.5049694473032785; 0.000461360539567337
gml; war; ceb; 0.5; 0.0
gml; war; he; 0.5; 0.0
gml; war; da; 0.5049579197637587; 0.0015504047040997072
gml; war; en; 0.5043182802056986; 0.00035554964966364545
gml; war; sr; 0.5; 0.0
gml; war; sv; 0.5012870867160918; 0.0010709469252357052
gml; war; ckb; 0.5; 0.0
gml; war; ru; 0.5; 0.0
gml; war; hi; 0.5; 0.0
gml; war; arz; 0.5; 0.0
gml; war; bs; 0.5041401912234441; 0.005198672914956245
gml; war; te; 0.5; 0.0
gml; war; zh; 0.5; 0.0
gml; war; mk; 0.5; 0.0
gml; war; hu; 0.5; 0.0
gml; war; ko; 0.5; 0.0
gml; war; war; 0.5; 0.0
gml; krankheitGML; id; 0.5010881957387584; 0.0003423806433109649
gml; krankheitGML; fr; 0.5019017805398482; 9.671938830568465e-05
gml; krankheitGML; mr; 0.5087253777354701; 0.002415167095835783
gml; krankheitGML; lv; 0.5020565062476514; 0.0008113347211465198
gml; krankheitGML; el; 0.5027658896049627; 0.0005346116891106963
gml; krankheitGML; es; 0.5007015182790606; 0.00010632513961871107
gml; krankheitGML; pl; 0.5007041363753407; 0.00010306374210079276
gml; krankheitGML; vi; 0.5016989484813311; 0.00037019797483629145
gml; krankheitGML; de; 0.5007025547501296; 8.839926042607202e-05
gml; krankheitGML; ml; 0.5035454071929275; 0.0010544032858465044
gml; krankheitGML; sh; 0.5024604951626884; 0.0005068867338671612
gml; krankheitGML; nl; 0.5007238031365042; 0.00013055032621450547
gml; krankheitGML; si; 0.5059750761687257; 0.0028457749188809363
gml; krankheitGML; pt; 0.5029229282667905; 0.00013363993813106086
gml; krankheitGML; ro; 0.5013566561638345; 0.0005150506805833359
gml; krankheitGML; ja; 0.5034442119712021; 0.00017359268849258234
gml; krankheitGML; simple; 0.5021800334563371; 0.00045066934791290644
gml; krankheitGML; it; 0.5027446324313886; 0.00011368984426101498
gml; krankheitGML; ceb; 0.5256944444444445; 0.03465966587074384
gml; krankheitGML; he; 0.5014371340499145; 0.0002394346205033457
gml; krankheitGML; da; 0.5010587167929671; 0.00046305066616278716
gml; krankheitGML; en; 0.5029062136458642; 4.769631535963897e-05
gml; krankheitGML; sr; 0.5013789290441277; 0.00029260125121679533
gml; krankheitGML; sv; 0.5032040165653012; 0.00019520388742321336
gml; krankheitGML; ckb; 0.5009154929577465; 0.0023683340451831287
gml; krankheitGML; ru; 0.5038360305693835; 0.00013209293185706622
gml; krankheitGML; hi; 0.5026138337058346; 0.0006340312295325299
gml; krankheitGML; arz; 0.5032692286762226; 0.004164203061569713
gml; krankheitGML; bs; 0.5042479614972349; 0.0013048593502145004
gml; krankheitGML; te; 0.5018015168181369; 0.0021786174362240698
gml; krankheitGML; zh; 0.5054084043021672; 0.00021130132324649077
gml; krankheitGML; mk; 0.5042456980519604; 0.000910490502398646
gml; krankheitGML; hu; 0.502412213008412; 0.0005431591181395207
gml; krankheitGML; ko; 0.5020898394816639; 0.00032574300571452047
gml; krankheitGML; war; 0.5; 0.0
gml; mathematical concept; id; 0.5132400932400932; 0.025994736634929374
gml; mathematical concept; fr; 0.5006666666666666; 0.0026387426860084166
gml; mathematical concept; mr; 0.5; 0.0
gml; mathematical concept; tr; 0.5054545454545454; 0.014770978917519915
gml; mathematical concept; lv; 0.5; 0.0
gml; mathematical concept; el; 0.5; 0.0
gml; mathematical concept; es; 0.5013793103448275; 0.004677468953879505
gml; mathematical concept; pl; 0.5017647058823529; 0.006984907110022306
gml; mathematical concept; vi; 0.5; 0.0
gml; mathematical concept; de; 0.5025406162464986; 0.003771696981782352
gml; mathematical concept; ml; 0.5; 0.0
gml; mathematical concept; sh; 0.5244848484848484; 0.03229137318803809
gml; mathematical concept; nl; 0.5059897856760871; 0.005775472628731901
gml; mathematical concept; si; 0.5; 0.0
gml; mathematical concept; pt; 0.5025852272727274; 0.0061251519700605
gml; mathematical concept; ro; 0.5033333333333333; 0.023333333333333324
gml; mathematical concept; ja; 0.5; 0.0
gml; mathematical concept; simple; 0.5057142857142857; 0.01937808566607219
gml; mathematical concept; it; 0.5042250534275852; 0.00581670842364901
gml; mathematical concept; he; 0.5; 0.0
gml; mathematical concept; da; 0.5090476190476191; 0.029696117766988307
gml; mathematical concept; en; 0.5015089389817333; 0.0014907371829285723
gml; mathematical concept; sr; 0.5033333333333334; 0.02333333333333333
gml; mathematical concept; sv; 0.5026190476190476; 0.007449756117696206
gml; mathematical concept; ckb; 0.5; 0.0
gml; mathematical concept; ru; 0.5; 0.0
gml; mathematical concept; hi; 0.5; 0.0
gml; mathematical concept; arz; 0.5; 0.0
gml; mathematical concept; bs; 0.5213888888888889; 0.035378247135356644
gml; mathematical concept; te; 0.5; 0.0
gml; mathematical concept; zh; 0.5; 0.0
gml; mathematical concept; mk; 0.5; 0.0
gml; mathematical concept; hu; 0.5016666666666667; 0.016583123951776996
gml; mathematical concept; ko; 0.5; 0.0
gml; mathematical concept; war; 0.53; 0.11874342087037917
gml; galaxy; id; 0.5717162547015452; 0.0045449046280750605
gml; galaxy; fr; 0.556158232447266; 0.00037179995823339137
gml; galaxy; lv; 0.5; 0.0
gml; galaxy; el; 0.6206086487730734; 0.002919195743357271
gml; galaxy; es; 0.5013359124939103; 0.001781491812834391
gml; galaxy; pl; 0.5006882912818366; 0.00028456074332501065
gml; galaxy; vi; 0.5164250034616097; 0.0021334847993917045
gml; galaxy; de; 0.5046487881337036; 0.0006198448324083915
gml; galaxy; ml; 0.5; 0.0
gml; galaxy; sh; 0.510228386738039; 0.00034938829034199893
gml; galaxy; nl; 0.5173101235234516; 0.0002997025334941415
gml; galaxy; pt; 0.5004129176419307; 0.0002652688493592812
gml; galaxy; ro; 0.7337318781287252; 0.0017050315201775361
gml; galaxy; ja; 0.5018275220116163; 0.003269302825459011
gml; galaxy; simple; 0.5; 0.0
gml; galaxy; it; 0.5040074234731207; 0.0031309171371295625
gml; galaxy; he; 0.5; 0.0
gml; galaxy; da; 0.5; 0.0
gml; galaxy; en; 0.5638841926593773; 0.0009619053185622199
gml; galaxy; sr; 0.5043135342816606; 0.00027608616996754333
gml; galaxy; sv; 0.5041736227138002; 0.003190567196012817
gml; galaxy; ckb; 0.5; 0.0
gml; galaxy; ru; 0.5008922457611521; 0.00030895088833202036
gml; galaxy; hi; 0.5; 0.0
gml; galaxy; bs; 0.5317303592309613; 0.00027743306811731604
gml; galaxy; zh; 0.501636073605671; 0.00047156894505869207
gml; galaxy; mk; 0.5; 0.0
gml; galaxy; hu; 0.6003304673121572; 0.003539538664855967
gml; galaxy; ko; 0.5633932911799301; 0.002593320560068979
gml; language; id; 0.5037573030293307; 0.0012444155312028146
gml; language; fr; 0.5; 0.0
gml; language; mr; 0.5; 0.0
gml; language; lv; 0.5032753889287748; 0.0022257363556378138
gml; language; el; 0.5; 0.0
gml; language; es; 0.5; 0.0
gml; language; pl; nan; graph is empty
gml; language; vi; 0.5002307692307693; 0.0013122093930178402
gml; language; de; 0.5; 0.0
gml; language; ml; 0.5; 0.0
gml; language; sh; 0.5045709674692499; 0.00203731645864086
gml; language; nl; 0.5; 0.0
gml; language; si; 0.5; 0.0
gml; language; pt; 0.5; 0.0
gml; language; ro; 0.5064496971013278; 0.0022655332429362286
gml; language; ja; 0.5; 0.0
gml; language; simple; 0.5051104875045987; 0.00198219151722386
gml; language; it; 0.5; 0.0
gml; language; ceb; 0.5030434782608695; 0.007543196336042375
gml; language; he; 0.5; 0.0
gml; language; da; 0.5069832983134264; 0.002288384098880297
gml; language; en; 0.507; 0.02551470164434614
gml; language; sr; 0.5; 0.0
gml; language; sv; 0.5; 0.0
gml; language; ckb; 0.5; 0.0
gml; language; ru; 0.5; 0.0
gml; language; hi; 0.5; 0.0
gml; language; arz; 0.5; 0.0
gml; language; bs; 0.5269070951148905; 0.007832433156673457
gml; language; te; 0.5; 0.0
gml; language; zh; 0.5; 0.0
gml; language; mk; 0.5; 0.0
gml; language; hu; 0.5200720395462525; 0.002093441700197046
gml; language; ko; 0.5; 0.0
gml; language; war; 0.5011111111111112; 0.007777777777777783
gml; komponistGML; id; 0.5392431015278961; 0.017671179737114632
gml; komponistGML; fr; 0.5227937884696766; 0.006882292187603971
gml; komponistGML; mr; 0.5233333333333333; 0.05783117190965824
gml; komponistGML; lv; 0.520841964548861; 0.017124364832643048
gml; komponistGML; el; 0.56446582065471; 0.018484929137141098
gml; komponistGML; es; 0.5213307422255928; 0.010251884947096723
gml; komponistGML; pl; 0.5234258920499572; 0.011387069340643232
gml; komponistGML; vi; 0.524308723560257; 0.013990112946824874
gml; komponistGML; de; 0.509931498021136; 0.007138164342470578
gml; komponistGML; ml; 0.5917777783210486; 0.03309567433656792
gml; komponistGML; sh; 0.6182406046382536; 0.021439314634710258
gml; komponistGML; nl; 0.5127436118988539; 0.009170422304576629
gml; komponistGML; si; 0.5; 0.0
gml; komponistGML; pt; 0.5498845946058657; 0.013642610879534315
gml; komponistGML; ro; 0.5763777931487236; 0.017663729474714326
gml; komponistGML; ja; 0.527325070247269; 0.00947812470322887
gml; komponistGML; simple; 0.5312476404581666; 0.020222093796287487
gml; komponistGML; it; 0.5496631097066467; 0.008733173957600298
gml; komponistGML; ceb; 0.5; 0.0
gml; komponistGML; he; 0.5255551302137784; 0.014182486744955891
gml; komponistGML; da; 0.5230130256970199; 0.01237035235230924
gml; komponistGML; en; 0.5319556472048652; 0.0071207535531546485
gml; komponistGML; sr; 0.5452432681144771; 0.022646511619201296
gml; komponistGML; sv; 0.5111019207683074; 0.010091890829899846
gml; komponistGML; ckb; 0.5342352941176471; 0.0274721312074543
gml; komponistGML; ru; 0.5128824425821713; 0.007866792664973971
gml; komponistGML; hi; 0.545; 0.14309088021254185
gml; komponistGML; arz; 0.523; 0.04770494633433628
gml; komponistGML; bs; 0.7101261942319497; 0.020650165111998953
gml; komponistGML; te; 0.5; 0.0
gml; komponistGML; zh; 0.5850960628433058; 0.01064990265603102
gml; komponistGML; mk; 0.5501412053006972; 0.02313508604034942
gml; komponistGML; hu; 0.5962990717777361; 0.01642230960208244
gml; komponistGML; ko; 0.5749948298278429; 0.012710606720133376
gml; komponistGML; war; 0.5; 0.0
fullgml; chemical element; id; 0.5008869124842434; 8.709165362608544e-05
fullgml; chemical element; fr; 0.5002099721053113; 3.4118741245023824e-05
fullgml; chemical element; mr; 0.5; 0.0
fullgml; chemical element; tr; 0.502205110313315; 0.00017972256217625994
fullgml; chemical element; lv; 0.5055209981564383; 0.0003866349269594412
fullgml; chemical element; el; 0.5; 0.0
fullgml; chemical element; es; 0.5004360673735276; 5.792405344108658e-05
fullgml; chemical element; pl; 0.5010013145969219; 8.00418516828858e-05
fullgml; chemical element; vi; 0.5012147217975919; 0.0001097875458607333
fullgml; chemical element; de; 0.5001429695343046; 2.8224146349006494e-05
fullgml; chemical element; ml; 0.5; 0.0
fullgml; chemical element; sh; 0.5012975711861073; 0.00017392845844854866
fullgml; chemical element; nl; 0.5009123063369487; 8.785257890566646e-05
fullgml; chemical element; si; 0.5; 0.0
fullgml; chemical element; pt; 0.5007757782917035; 0.00016913451873854773
fullgml; chemical element; ro; 0.5009607503259634; 0.00010468693155809516
fullgml; chemical element; ja; 0.5; 0.0
fullgml; chemical element; simple; 0.5023128351375185; 0.0001723997309035069
fullgml; chemical element; it; 0.5004199794166059; 5.729622052525087e-05
fullgml; chemical element; ceb; 0.5608905063487809; 0.0008826332297985181
fullgml; chemical element; he; 0.5; 0.0
fullgml; chemical element; da; 0.500947343318979; 9.730313604976766e-05
fullgml; chemical element; en; 0.5000943899243769; 1.8577786512249387e-05
fullgml; chemical element; sr; 0.5; 0.0
fullgml; chemical element; sv; 0.5016136988704223; 0.00011841336472305261
fullgml; chemical element; ckb; 0.5; 0.0
fullgml; chemical element; ru; 0.5; 0.0
fullgml; chemical element; hi; 0.5; 0.0
fullgml; chemical element; arz; 0.5; 0.0
fullgml; chemical element; bs; 0.5022003537510344; 0.00014912184443772927
fullgml; chemical element; te; 0.5; 0.0
fullgml; chemical element; zh; 0.5052843622024352; 0.0009017516567283539
fullgml; chemical element; mk; 0.5; 0.0
fullgml; chemical element; hu; 0.501994413412789; 0.0002397969587369095
fullgml; chemical element; ko; 0.5; 0.0
fullgml; chemical element; war; 0.5030402499876714; 0.001638326096257578
fullgml; dialect; id; 0.5005618184070851; 0.00014780497318272649
fullgml; dialect; fr; 0.500077507690044; 2.9373885308462222e-05
fullgml; dialect; mr; 0.5; 0.0
fullgml; dialect; tr; 0.5007720192888587; 0.00043388907231877154
fullgml; dialect; lv; 0.5028472159737174; 0.002767991562667767
fullgml; dialect; el; 0.5; 0.0
fullgml; dialect; es; 0.500163799954095; 0.00011636407268787593
fullgml; dialect; pl; 0.5006600209151151; 0.0002457112063789182
fullgml; dialect; vi; 0.5005813953488372; 0.002534243571825978
fullgml; dialect; de; 0.5000928147815265; 4.696101349578023e-05
fullgml; dialect; ml; 0.5; 0.0
fullgml; dialect; sh; 0.5005768657747166; 0.0005353734844475635
fullgml; dialect; nl; 0.5001549650936761; 5.881923547975202e-05
fullgml; dialect; si; 0.5; 0.0
fullgml; dialect; pt; 0.5003878159545552; 0.0001579759057848459
fullgml; dialect; ro; 0.5014896202888931; 0.0010405923495122019
fullgml; dialect; ja; 0.5002100840336134; 0.0009157350721724071
fullgml; dialect; simple; 0.5009618678112552; 0.0005839183340496422
fullgml; dialect; it; 0.5001804475110733; 3.795035726121687e-05
fullgml; dialect; ceb; 0.5132672364672365; 0.015374699178406807
fullgml; dialect; he; 0.5; 0.0
fullgml; dialect; da; 0.5008915632755353; 0.000599557277778402
fullgml; dialect; en; 0.5000351796217087; 6.201866958093907e-06
fullgml; dialect; sr; 0.5016666666666666; 0.006074928962939565
fullgml; dialect; sv; 0.5004237036808065; 0.00019187298670419878
fullgml; dialect; ckb; 0.5; 0.0
fullgml; dialect; ru; 0.500093896713615; 0.0004599980737621057
fullgml; dialect; hi; 0.5; 0.0
fullgml; dialect; arz; 0.5; 0.0
fullgml; dialect; bs; 0.5030716731258452; 0.0029686583634709386
fullgml; dialect; te; 0.5; 0.0
fullgml; dialect; zh; 0.5; 0.0
fullgml; dialect; mk; 0.5; 0.0
fullgml; dialect; hu; 0.5005610339020866; 0.0002838975380796125
fullgml; dialect; ko; 0.5004494949494949; 0.002726239048404594
fullgml; dialect; war; 0.582; 0.08930845424706442
fullgml; coat of arms; id; 0.5015411196739877; 0.00042121665524689524
fullgml; coat of arms; fr; 0.5000300232098256; 2.0270304771632746e-05
fullgml; coat of arms; tr; 0.5036453201970443; 0.007921926661589035
fullgml; coat of arms; lv; 0.5; 0.0
fullgml; coat of arms; el; 0.5; 0.0
fullgml; coat of arms; es; 0.5000993254675079; 4.2763948179103325e-05
fullgml; coat of arms; pl; 0.501342565423444; 2.804835166554258e-05
fullgml; coat of arms; vi; 0.5; 0.0
fullgml; coat of arms; de; 0.5000547667350719; 3.269798955455714e-05
fullgml; coat of arms; sh; 0.5020443589953181; 0.0004983475428959823
fullgml; coat of arms; nl; 0.5001810784521253; 8.272460040407336e-05
fullgml; coat of arms; pt; 0.5001363387645914; 0.0005685534846889555
fullgml; coat of arms; ro; 0.500495049825445; 0.000404603279295356
fullgml; coat of arms; ja; 0.5; 0.0
fullgml; coat of arms; simple; 0.5055312279090444; 0.004624885339399406
fullgml; coat of arms; it; 0.5000561637277326; 2.369340204169313e-05
fullgml; coat of arms; he; 0.5; 0.0
fullgml; coat of arms; da; 0.5; 0.0
fullgml; coat of arms; en; 0.5000531545778909; 2.157856567783693e-05
fullgml; coat of arms; sr; 0.5; 0.0
fullgml; coat of arms; sv; 0.5002350457506053; 0.00013423370920265392
fullgml; coat of arms; ru; 0.5; 0.0
fullgml; coat of arms; hi; 0.5; 0.0
fullgml; coat of arms; arz; 0.5; 0.0
fullgml; coat of arms; bs; 0.501090260182699; 0.0003555130820016252
fullgml; coat of arms; zh; 0.5; 0.0
fullgml; coat of arms; mk; 0.5; 0.0
fullgml; coat of arms; hu; 0.5; 0.0
fullgml; coat of arms; ko; 0.5; 0.0
fullgml; theoremGML; id; 0.5011238114064045; 0.0005040772868994849
fullgml; theoremGML; fr; 0.5001262017080869; 3.220846450666937e-05
fullgml; theoremGML; mr; 0.5404761904761906; 0.05022624549935472
fullgml; theoremGML; lv; 0.5016917095938651; 0.0011766848227227188
fullgml; theoremGML; el; 0.5008733443921847; 0.0004362955847705832
fullgml; theoremGML; es; 0.5001930633515257; 8.018446634435092e-05
fullgml; theoremGML; pl; 0.5002061692067525; 8.57462875271395e-05
fullgml; theoremGML; vi; 0.5005418840665301; 0.000187397891664437
fullgml; theoremGML; de; 0.5001162412554391; 3.592679391930938e-05
fullgml; theoremGML; ml; 0.504226842178561; 0.002484616686231725
fullgml; theoremGML; sh; 0.5009446390084916; 0.0007197517620174828
fullgml; theoremGML; nl; 0.5002569656453297; 0.00012446040913516678
fullgml; theoremGML; si; 0.5092857142857142; 0.012371080439702982
fullgml; theoremGML; pt; 0.5002087579498055; 6.73658492186699e-05
fullgml; theoremGML; ro; 0.5006533143739114; 0.00038032390979991353
fullgml; theoremGML; ja; 0.5001594143715438; 5.0903473178988224e-05
fullgml; theoremGML; simple; 0.5010225031669661; 0.0007454254822921886
fullgml; theoremGML; it; 0.5002470565658885; 6.455845504512817e-05
fullgml; theoremGML; he; 0.5002791647307817; 8.997673947769625e-05
fullgml; theoremGML; da; 0.5005778889991422; 0.0003872651908367267
fullgml; theoremGML; en; 0.500055176853806; 1.5066443032700686e-05
fullgml; theoremGML; sr; 0.5005172228416268; 0.0002574124246452612
fullgml; theoremGML; sv; 0.5003483542464651; 0.00014099870456006145
fullgml; theoremGML; ckb; 0.5044941866069859; 0.0017265111642538354
fullgml; theoremGML; ru; 0.5001194645896239; 4.8154906868192926e-05
fullgml; theoremGML; hi; 0.5014194664387563; 0.0006357006950248435
fullgml; theoremGML; bs; 0.502811770279466; 0.001143181139665589
fullgml; theoremGML; te; 0.5242652464494569; 0.022753541475185907
fullgml; theoremGML; zh; 0.5001718869427243; 4.944744791762425e-05
fullgml; theoremGML; mk; 0.5020845617912248; 0.0013212951819747693
fullgml; theoremGML; hu; 0.5003630424861657; 0.00018907664023918655
fullgml; theoremGML; ko; 0.5002744812033135; 8.443168850741556e-05
fullgml; theoremGML; war; 0.6333333333333333; 0.1201850425154663
fullgml; chemical compound; id; 0.5003954577236583; 7.952312448542375e-05
fullgml; chemical compound; fr; 0.5001074856766973; 2.595869796526509e-05
fullgml; chemical compound; mr; 0.5; 0.0
fullgml; chemical compound; tr; 0.5005222295285823; 0.00012770797837478414
fullgml; chemical compound; lv; 0.500781570948396; 0.000462991364896603
fullgml; chemical compound; el; 0.5001219512195122; 0.0012133993135446592
fullgml; chemical compound; es; 0.5001772266277564; 3.99582288648088e-05
fullgml; chemical compound; pl; 0.5002223324485587; 3.360674641003604e-05
fullgml; chemical compound; vi; 0.5002949900352802; 6.979167303037928e-05
fullgml; chemical compound; de; 0.5000887826517179; 2.1694913894256762e-05
fullgml; chemical compound; ml; 0.5; 0.0
fullgml; chemical compound; sh; 0.5004210736153232; 3.2133325088875685e-05
fullgml; chemical compound; nl; 0.5002789477131383; 4.976714468799996e-05
fullgml; chemical compound; si; 0.5; 0.0
fullgml; chemical compound; pt; 0.5001901893087086; 5.066406187773339e-05
fullgml; chemical compound; ro; 0.5005398824129725; 0.00013274775004558218
fullgml; chemical compound; ja; 0.5000710900473934; 0.00040423512107184257
fullgml; chemical compound; simple; 0.5004613239583722; 0.00016896988783224586
fullgml; chemical compound; it; 0.5001527148533379; 2.572627918356795e-05
fullgml; chemical compound; ceb; 0.5326639563335216; 0.023152131454771012
fullgml; chemical compound; he; 0.5004319104900328; 0.0007023121403241947
fullgml; chemical compound; da; 0.5003437205809232; 0.0001459994017713972
fullgml; chemical compound; en; 0.5000649472417174; 8.378390419910556e-06
fullgml; chemical compound; sr; 0.5004124891970907; 3.671502420312193e-05
fullgml; chemical compound; sv; 0.5002052180370827; 5.3124815841194625e-05
fullgml; chemical compound; ckb; 0.5; 0.0
fullgml; chemical compound; ru; 0.5000638297872341; 0.00036295153423896934
fullgml; chemical compound; hi; 0.5; 0.0
fullgml; chemical compound; arz; 0.5; 0.0
